Title,Year,Manufacturer,Model,USD Price,Original Currency,Condition,Frame Size,Wheel Size,Front Travel,Rear Travel,Material,Reason for Review,URL
2018 Cannondale Scalpel SE + Fox Factory Upgrade,2018,Cannondale,Scalpel,3500,USD,Excellent - Lightly Ridden,L,29,120 mm,120 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3899496/
2022 Specialized Epic Evo Pro,2022,Specialized,Epic,4700,USD,Excellent - Lightly Ridden,S,29,120 mm,110 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3895146/
2021 DIY bike Size XL Scott Scale. Will Part out.,2021,Scott,Scale,1800,USD,"Good - Used, Mechanically Sound",XL,29,140 mm,0 mm (Hardtail),Carbon Fiber,,https://www.pinkbike.com/buysell/3766408/
2022 Scott Scale 940 Carbon (with Fox 32 Fork Upgrade),2022,Scott,Scale,1300,USD,Excellent - Lightly Ridden,L,29,100 mm,0 mm (Hardtail),Carbon Fiber,,https://www.pinkbike.com/buysell/3896926/
2022 Giant Anthem Advanced Pro 29,2022,Giant,Anthem,3300,USD,Excellent - Lightly Ridden,XL,29,110 mm,100 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3892244/
2022 Liv Tempt 2,2022,Liv,Tempt,650,USD,New - Unridden/With Tags,L,29,90 mm,0 mm (Hardtail),Aluminium,,https://www.pinkbike.com/buysell/3895196/
2020 LIV PIQUE ADV (LIVE VALVE),2020,Liv,Pique,3600,USD,Excellent - Lightly Ridden,M,29,120 mm,100 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3893890/
2022 Specialized Epic Comp Bike Carbon/Silver Large,2022,Specialized,Epic,3680,CAD,New - Unridden/With Tags,L,29,100 mm,100 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3485294/
2022 Cannondale Scalpel Carbon SE 1 Bike Abyss Blue Large,2022,Cannondale,Scalpel,5143,CAD,New - Unridden/With Tags,L,29,120 mm,120 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3485529/
2022 Marin Rift Zone 1,2022,Marin,Rift Zone,800,USD,Excellent - Lightly Ridden,L,29,130 mm,120 mm,Aluminium,,https://www.pinkbike.com/buysell/3898409/
2019 Cannondale Scalpel Team Edition Medium,2019,Cannondale,Scalpel,3128,CAD,Excellent - Lightly Ridden,M,29,100 mm,100 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3896552/
2020 Cannondale Scalpel SI,2020,Cannondale,Scalpel,2576,CAD,"Good - Used, Mechanically Sound",L,29,110 mm,100 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3891397/
2023 Specialized Epic Evo Pro,2023,Specialized,Epic,5250,USD,Excellent - Lightly Ridden,XL,29,120 mm,110 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3898271/
2017 Kona Hei Hei Medium,2017,Kona,Hei Hei,1500,USD,"Good - Used, Mechanically Sound",M,29,120 mm,100 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3898024/
2021 Ibis Ripley V4,2021,Ibis,Ripley,3500,USD,"Good - Used, Mechanically Sound",L,29,130 mm,120 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3875434/
2011 Specialized Epic Comp XL,2011,Specialized,Epic,1000,USD,Excellent - Lightly Ridden,XL,26,100 mm,100 mm,Aluminium,,https://www.pinkbike.com/buysell/3796157/
2020 Trek Marlin 6 Gen 2 M/L,2020,Trek,Marlin,589,CAD,Excellent - Lightly Ridden,L,29,100 mm,0 mm (Hardtail),Aluminium,,https://www.pinkbike.com/buysell/3897723/
2017 Yeti ASR C Carbon Enduro Mountain Bike,2017,Yeti,ASR,1400,USD,"Good - Used, Mechanically Sound",L,29,120 mm,100 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3887116/
2023 Scott spark 920 carbon sram ax’s gx,2023,Scott,Spark,4300,USD,Excellent - Lightly Ridden,L,29,130 mm,120 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3870144/
