Title,Year,Manufacturer,Model,USD Price,Original Currency,Condition,Frame Size,Wheel Size,Front Travel,Rear Travel,Material,Reason for Review,URL
2025 Sworks enduro s4 NEED GONE,2025,NoManufacturer,NoModelFound,3600,USD,Excellent - Lightly Ridden,L,29,170 mm,170 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3877067/
2021 Commencal META Team 29 with Upgrades and Extras,2021,Commencal,NoModelFound,2450,USD,"Good - Used, Mechanically Sound",M,29,170 mm,160 mm,Aluminium,model,https://www.pinkbike.com/buysell/3875123/
2023 Santa Cruz Bullit 3 X01 AXS RSV e-MTB Size M,2023,Santa Cruz,Bullit Electric,3700,USD,Excellent - Lightly Ridden,M,29,170 mm,170 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3897489/
2022 Sb 150 T1 XL,2022,NoManufacturer,NoModelFound,2950,USD,Excellent - Lightly Ridden,XL,29,170 mm,150 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3885364/
2023 Dreadnought V1 Large,2023,NoManufacturer,NoModelFound,3500,USD,Excellent - Lightly Ridden,L,29,170 mm,155 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3879330/
2024 INTENSE Tracer 279 Pro,2024,Intense,Tracer,4374,CAD,New - Unridden/With Tags,M,,170 mm,170 mm,Carbon Fiber,wheel size,https://www.pinkbike.com/buysell/3856416/
2022 Reign 29 SX,2022,NoManufacturer,NoModelFound,3300,USD,New - Unridden/With Tags,XL,29,170 mm,145 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3890863/
2021 Reign Advanced Pro 29 1 M Rosewood,2021,NoManufacturer,NoModelFound,4000,USD,New - Unridden/With Tags,M,29,170 mm,150 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3879752/
2022 Reign Advanced Pro 29 1,2022,NoManufacturer,NoModelFound,4500,USD,New - Unridden/With Tags,L,29,170 mm,145 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3891222/
2017 Specalized SWorks Enduro,2017,NoManufacturer,NoModelFound,2369,CAD,"Good - Used, Mechanically Sound",L,29,160 mm,160 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3410546/
"2022 Ripmo V2 - EXT Storia, Cascade, Vorsprung",2022,NoManufacturer,NoModelFound,4500,USD,Excellent - Lightly Ridden,L,29,160 mm,150 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3888360/
2019 Commencal Meta,2019,Commencal,NoModelFound,2000,USD,"Good - Used, Mechanically Sound",M,27.5 / 650B,170 mm,160 mm,Aluminium,model,https://www.pinkbike.com/buysell/3733526/
2023 Insurgent LS MX - Ridden twice! Basically brand new.,2023,NoManufacturer,NoModelFound,6000,USD,Excellent - Lightly Ridden,M,29,170 mm,170 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3874022/
2023 Santa Cruz Bronson M GX AXS Dark Matter,2023,Santa Cruz,Bronson,6999,USD,New - Unridden/With Tags,M,,160 mm,150 mm,Carbon Fiber,wheel size,https://www.pinkbike.com/buysell/3764518/
2024 Forbidden Druid V2 mullet,2024,Forbidden,Druid,4228,CAD,Excellent - Lightly Ridden,M,,160 mm,130 mm,Carbon Fiber,wheel size,https://www.pinkbike.com/buysell/3884885/
2016 Yeti SB6C X01  27.5,2016,Yeti,NoModelFound,2000,USD,Excellent - Lightly Ridden,L,27.5 / 650B,160 mm,150 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3794298/
2021 Nukepoof Mega Elite 290,2021,NoManufacturer,NoModelFound,2900,USD,"Good - Used, Mechanically Sound",XL,29,170 mm,160 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3841537/
Evil Wreckoning CUSTOM *NEW + e-SHIFTING (M setup),,Evil,Wreckoning,4800,USD,New - Unridden/With Tags,,29,160 mm,155 mm,Carbon Fiber,year,https://www.pinkbike.com/buysell/3545330/
2023 Custom SB160 price drop,2023,NoManufacturer,NoModelFound,5000,USD,Excellent - Lightly Ridden,XL,29,170 mm,160 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3888846/
2024 Marin Alpine Trail 1 - Flip Chip & Headset Adjust,2024,Ari,NoModelFound,3199,USD,New - Unridden/With Tags,L,29,170 mm,160 mm,Aluminium,model,https://www.pinkbike.com/buysell/3878495/
2022 Stumpjumper Evo S-works S3 Upgrades,2022,NoManufacturer,NoModelFound,4000,USD,Excellent - Lightly Ridden,M,29,160 mm,150 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3887457/
2022 Specialized SJ EVO RS VIVID S4 Cascade LT custom,2022,Specialized,NoModelFound,3750,USD,New - Unridden/With Tags,L,29,160 mm,160 mm,Aluminium,model,https://www.pinkbike.com/buysell/3745655/
2018 Commencal Meta 4.2 AM,2018,Commencal,NoModelFound,1604,CAD,"Good - Used, Mechanically Sound",L,27.5 / 650B,170 mm,160 mm,Aluminium,model,https://www.pinkbike.com/buysell/3869161/
2021 Giant Advanced Pro 29 1 - PRICE REDUCED,2021,Giant,NoModelFound,2770,CAD,Excellent - Lightly Ridden,L,29,170 mm,150 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3848562/
2019 Yeti SB6 Turq XT/XO build - New Price,2019,Yeti,NoModelFound,2916,CAD,Excellent - Lightly Ridden,M,27.5 / 650B,170 mm,150 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3855640/
2023 Price Drop: Trek Slash 9.7 M/L w/WAO wheels,2023,WAO,NoModelFound,2900,USD,Excellent - Lightly Ridden,18.5,29,170 mm,160 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3861392/
2021 Reign Advanced,2021,NoManufacturer,NoModelFound,2770,CAD,Excellent - Lightly Ridden,L,29,170 mm,150 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3558126/
2020 kona satori,2020,Kona,NoModelFound,1312,CAD,Excellent - Lightly Ridden,S,29,140 mm,130 mm,Aluminium,model,https://www.pinkbike.com/buysell/3586996/
2022 Tradition spire xt price reduced,2022,NoManufacturer,NoModelFound,3850,USD,Excellent - Lightly Ridden,M,29,170 mm,170 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3591188/
"2022 Guerrilla Gravity Gnarvana(V2) size 4, 2 shocks OBO",2022,Guerrilla Gravity,NoModelFound,2500,USD,Excellent - Lightly Ridden,XL,29,160 mm,160 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3852732/
2023 Marin Alpine Trail carbon 2,2023,Marin,NoModelFound,2552,CAD,Excellent - Lightly Ridden,M,29,,,Carbon Fiber,model,https://www.pinkbike.com/buysell/3743828/
2023 Guerilla Gravity Smash Size 4 Unridden,2023,NoManufacturer,NoModelFound,3500,USD,New - Unridden/With Tags,XL,29,150 mm,145 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3887774/
2021 S-Works Carbon Stumpjumper EVO,2021,NoManufacturer,NoModelFound,3000,USD,Excellent - Lightly Ridden,L,29,160 mm,155 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3807942/
2018 Piviot Firebird DREAM BUILD,2018,NoManufacturer,NoModelFound,1895,CAD,Excellent - Lightly Ridden,L,27.5 / 650B,180 mm,180 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3692365/
2018 SantaCruz Hightower LT CC-XO1,2018,NoManufacturer,NoModelFound,2552,CAD,Excellent - Lightly Ridden,XL,29,160 mm,150 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3705548/
2023 Price drop - Upgraded Cannondale Moterra Neo LT2,2023,Cannondale,Moterra Electric,7500,USD,Excellent - Lightly Ridden,L,29,170 mm,160 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3796637/
2020 Ransom 920 XL,2020,NoManufacturer,NoModelFound,2406,CAD,Excellent - Lightly Ridden,XL,29,170 mm,170 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3673160/
2019 Custom Alchemy Arktos,2019,Alchemy,NoModelFound,3645,CAD,"Good - Used, Mechanically Sound",L,27.5 / 650B,160 mm,150 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3603920/
2023 Santacruz Megatower V2 XL,2023,NoManufacturer,NoModelFound,5832,CAD,Excellent - Lightly Ridden,XL,29,170 mm,170 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3664598/
2020 Scott Tuned Random,2020,Scott,NoModelFound,6000,USD,Excellent - Lightly Ridden,L,29,170 mm,170 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3883351/
Norco Torrent 2- Hardtail - Medium,,Norco,Torrent,838,CAD,Excellent - Lightly Ridden,M,27.5 / 650B,140 mm,0 mm (Hardtail),Aluminium,year,https://www.pinkbike.com/buysell/3886463/
2019 Mondraker Foxy rr,2019,Mondraker,NoModelFound,2500,USD,"Good - Used, Mechanically Sound",XL,29,160 mm,150 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3634105/
2021 Status 160 S3,2021,NoManufacturer,NoModelFound,1494,CAD,Excellent - Lightly Ridden,M,27.5 / 650B,160 mm,155 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3842279/
2023 Scott ramson 10 or just table I can Take her to VC,2023,Scott,NoModelFound,2916,CAD,Excellent - Lightly Ridden,S,29,170 mm,170 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3765027/
Specialized S-Works Enduro S3 mullet,,Specialized,Enduro,2989,CAD,"Good - Used, Mechanically Sound",M,,170 mm,170 mm,Carbon Fiber,year,https://www.pinkbike.com/buysell/3870010/
2022 Santacruz Bronson Mx med carbon cc xo1,2022,NoManufacturer,NoModelFound,3973,CAD,"Good - Used, Mechanically Sound",M,29,170 mm,150 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3830671/
2022 Niner Wfo Rdo  Size Small,2022,Niner,NoModelFound,2900,USD,Excellent - Lightly Ridden,S,29,180 mm,180 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3851793/
"2020 Pole Evolink v1.3 140/160 M ""The All-Round Beast""",2020,Pole,NoModelFound,2195,USD,Excellent - Lightly Ridden,M,29,160 mm,140 mm,Aluminium,model,https://www.pinkbike.com/buysell/3670947/
2023 Stumpjumper EVO Sworks Custom Build,2023,NoManufacturer,NoModelFound,5100,USD,Excellent - Lightly Ridden,XL,29,160 mm,150 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3882196/
2019 Ebike Specialized Kenevo Expert Storm Grey,2019,Specialized,Kenevo Electric,2995,USD,Excellent - Lightly Ridden,L,27.5 / 650B,180 mm,180 mm,Aluminium,model,https://www.pinkbike.com/buysell/3866978/
2024 Pivot Shuttle LT Bass Boat Large,2024,Pivot,Shuttle Electric,5499,USD,Excellent - Lightly Ridden,L,29,170 mm,160 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3889838/
Switchblade Pro XT/XTR Small,,NoManufacturer,NoModelFound,4700,USD,Excellent - Lightly Ridden,S,29,160 mm,143 mm,Carbon Fiber,year,https://www.pinkbike.com/buysell/3488194/
2020 SPECIALZID ENDURO S-WORKS S-4,2020,NoManufacturer,NoModelFound,4760,USD,Excellent - Lightly Ridden,L,29,180 mm,170 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3811498/
"2020 Mach 5.5 XS 160mm, 140mm dw link",2020,NoManufacturer,NoModelFound,3200,USD,"Good - Used, Mechanically Sound",XS,27.5 / 650B,160 mm,140 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3786006/
2021 Mondraker Foxy Bike,2021,Mondraker,NoModelFound,1750,USD,Excellent - Lightly Ridden,S,29,160 mm,200 mm,Aluminium,model,https://www.pinkbike.com/buysell/3851411/
2021 Specialized Stump Jumper,2021,Specialized,NoModelFound,3000,USD,Excellent - Lightly Ridden,S,29,130 mm,140 mm,,model,https://www.pinkbike.com/buysell/3885420/
2023 Ibis Ripley medium carbon full xt,2023,Ibis,NoModelFound,3791,CAD,Excellent - Lightly Ridden,M,29,130 mm,130 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3881491/
2022 RIPMO V2 AXS,2022,NoManufacturer,NoModelFound,5000,USD,Excellent - Lightly Ridden,M,29,170 mm,145 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3555979/
2020 Stumpjumper Evo carbon comp S2,2020,NoManufacturer,NoModelFound,2250,USD,Excellent - Lightly Ridden,M,29,160 mm,150 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3840455/
2021 Ibis Ripmo (>30 miles!),2021,Ibis,Ripmo,2000,USD,Excellent - Lightly Ridden,L,29,160 mm,,Aluminium,rear travel,https://www.pinkbike.com/buysell/3886219/
2020 Santacruz Bronson CC,2020,NoManufacturer,NoModelFound,3699,USD,"Good - Used, Mechanically Sound",L,27.5 / 650B,160 mm,150 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3806202/
2016 Scott Lt 700 Tuned Plus,2016,Scott,NoModelFound,2734,CAD,Excellent - Lightly Ridden,S,27.5 / 650B,160 mm,160 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3883897/
2020 S-WORKS Enduro with Upgrades,2020,NoManufacturer,NoModelFound,5700,USD,"Good - Used, Mechanically Sound",L,29,170 mm,170 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3866716/
2020 commecal clash medium frame,2020,NoManufacturer,NoModelFound,3000,USD,"Good - Used, Mechanically Sound",M,27.5 / 650B,180 mm,150 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3882739/
2018 KHS SixFifty 6600 Carbon Large Frame,2018,KHS,NoModelFound,2000,USD,"Good - Used, Mechanically Sound",L,27.5 / 650B,150 mm,150 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3880725/
2021 Kona Process 134 CR29 M frame,2021,Kona,NoModelFound,3062,CAD,Excellent - Lightly Ridden,M,29,140 mm,135 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3873406/
2017 Specialized Rhyme Comp Carbon 6 Fattie,2017,Specialized,NoModelFound,1823,CAD,"Good - Used, Mechanically Sound",S,27.5 / 650B,150 mm,150 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3734557/
2022 BRAND NEW Juliana Rubion CC,2022,Juliana,NoModelFound,4400,USD,New - Unridden/With Tags,M,29,160 mm,150 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3818540/
2018 Hightower LT,2018,NoManufacturer,NoModelFound,2187,CAD,Excellent - Lightly Ridden,XXL,29,160 mm,150 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3851877/
2016 Giant Trance 2,2016,Giant,NoModelFound,1400,USD,"Good - Used, Mechanically Sound",XL,27.5 / 650B,160 mm,160 mm,Aluminium,model,https://www.pinkbike.com/buysell/3606497/
"2019 YETI SB6 Turq C Series--Small--27.5"" Wheels",2019,Yeti,NoModelFound,1800,USD,"Good - Used, Mechanically Sound",S,27.5 / 650B,170 mm,160 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3878364/
2022 Trek Slash Medium Large,2022,Trek,Slash,2500,USD,"Good - Used, Mechanically Sound",,29,170 mm,160 mm,Aluminium,frame size,https://www.pinkbike.com/buysell/3685255/
2019 YETI SB5+,2019,Yeti,NoModelFound,3200,USD,Excellent - Lightly Ridden,M,27.5 / 650B,150 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3853665/
2022 Generic (Chinese) frame enduro style large,2022,NoManufacturer,NoModelFound,2150,USD,Excellent - Lightly Ridden,L,27.5 / 650B,140 mm,140 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3747202/
"2021 Mondraker Roxy Carbon R, Size Large",2021,Mondraker,NoModelFound,2260,CAD,Excellent - Lightly Ridden,L,29,160 mm,150 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3689877/
2022 Santa Cruz Nomad,2022,Santa Cruz,Nomad,3208,CAD,Excellent - Lightly Ridden,L,27.5 / 650B,,,Carbon Fiber,front travel,https://www.pinkbike.com/buysell/3862530/
2022 Haibike ALLMTN 5 E-BIKE-RIDDEN 5 TIMES BY 60's WIFE,2022,Haibike,AllMtn Electric,2900,USD,Excellent - Lightly Ridden,L,27.5 / 650B,160 mm,150 mm,Aluminium,model,https://www.pinkbike.com/buysell/3844081/
"Trek Slash 9.8, Large - Carbon Fiber Frame.",,Trek,Slash,2800,USD,"Good - Used, Mechanically Sound",L,29,160 mm,160 mm,Carbon Fiber,year,https://www.pinkbike.com/buysell/3493101/
2019 Bronson c xx1 AXS medium. Extra 27.5 carbon wheelset..,2019,NoManufacturer,NoModelFound,6500,USD,Excellent - Lightly Ridden,M,27.5 / 650B,170 mm,160 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3870165/
Evil Following (need to sell ASAP),,Evil,Following,3000,USD,"Good - Used, Mechanically Sound",M,29,130 mm,120 mm,Carbon Fiber,year,https://www.pinkbike.com/buysell/3667575/
2022 Stumpjumper Evo Expert,2022,NoManufacturer,NoModelFound,3200,USD,"Good - Used, Mechanically Sound",XL,29,160 mm,150 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3435706/
2023 Specialized Status 140 (S4) in exceptional condition,2023,Specialized,Status,2000,USD,Excellent - Lightly Ridden,L,29,140 mm,,Aluminium,rear travel,https://www.pinkbike.com/buysell/3763088/
2020 XL Megatower C 170/160 coil custom,2020,NoManufacturer,NoModelFound,2916,CAD,Excellent - Lightly Ridden,XL,29,170 mm,160 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3856869/
2014 Niner WFO XL,2014,Niner,NoModelFound,850,USD,"Good - Used, Mechanically Sound",XL,29,160 mm,150 mm,Aluminium,model,https://www.pinkbike.com/buysell/3463282/
2024 STARLING TWIST / CUSTOM BUILD / BRAND NEW,2024,NoManufacturer,NoModelFound,7800,USD,New - Unridden/With Tags,L,29,150 mm,135 mm,Steel,manufacturer,https://www.pinkbike.com/buysell/3846844/
2017 Yeti SB5 Beti TURQ X01 Eagle Medium (womens specific),2017,Yeti,NoModelFound,2800,USD,Excellent - Lightly Ridden,M,27.5 / 650B,150 mm,130 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3864658/
2018 Santacruz Nomad C,2018,NoManufacturer,NoModelFound,3500,USD,"Good - Used, Mechanically Sound",M,27.5 / 650B,170 mm,170 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3842563/
2022 Marin Alpine Trail XR large,2022,Ari,NoModelFound,2770,CAD,New - Unridden/With Tags,L,29,160 mm,150 mm,Aluminium,model,https://www.pinkbike.com/buysell/3851033/
2022 NEW!!!! NS Define Carbon 150,2022,NoManufacturer,NoModelFound,3499,CAD,New - Unridden/With Tags,M,29,170 mm,155 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3392785/
Santa Cruz Megatower,,Santa Cruz,Megatower,4000,USD,"Good - Used, Mechanically Sound",L,29,160 mm,160 mm,Carbon Fiber,year,https://www.pinkbike.com/buysell/3862034/
2015 Norco Sight A7.2 - Upgrades,2015,Norco,Sight,1239,CAD,Excellent - Lightly Ridden,M,27.5 / 650B,160 mm,,Aluminium,rear travel,https://www.pinkbike.com/buysell/3853966/
2017 De Vinci Spartan XL,2017,NoManufacturer,NoModelFound,1677,CAD,"Good - Used, Mechanically Sound",XL,27.5 / 650B,160 mm,160 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3669741/
2021 Kona ESD XL,2021,Kona,NoModelFound,1677,CAD,Excellent - Lightly Ridden,XL,29,150 mm,0 mm (Hardtail),Steel,model,https://www.pinkbike.com/buysell/3853661/
2020 Marin Alpine Trail 8,2020,Ari,NoModelFound,1700,USD,"Good - Used, Mechanically Sound",M,29,160 mm,150 mm,Aluminium,model,https://www.pinkbike.com/buysell/3636135/
2023 Kona Process 134 DL,2023,Kona,NoModelFound,2750,USD,Excellent - Lightly Ridden,L,29,140 mm,135 mm,Aluminium,model,https://www.pinkbike.com/buysell/3823749/
2020 Mondraker SuperFoxy RR Custom build Large,2020,Mondraker,NoModelFound,5500,USD,Excellent - Lightly Ridden,L,29,170 mm,160 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3665321/
2018 Specialized Turbo Levo Expert FSR Carbon Large,2018,Specialized,Turbo Levo Electric,2550,USD,Excellent - Lightly Ridden,L,27.5 / 650B,150 mm,140 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3849457/
"2023 XL PIVOT SWITCHBLADE,  W/ LIVEVALVE",2023,Liv,NoModelFound,6950,USD,Excellent - Lightly Ridden,XL,29,160 mm,150 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3820943/
2012 Yeti 575 large,2012,Yeti,NoModelFound,1200,USD,"Good - Used, Mechanically Sound",L,26,150 mm,150 mm,Aluminium,model,https://www.pinkbike.com/buysell/3844112/
2017 Rocky Mountian Instinct Carbon 90 BC Edition,2017,NoManufacturer,NoModelFound,2200,USD,"Good - Used, Mechanically Sound",L,29,140 mm,130 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3671162/
2024 CC V2 Mega Tower,2024,NoManufacturer,NoModelFound,5200,USD,Excellent - Lightly Ridden,M,29,160 mm,160 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3840963/
2019 Slayer Carbon 90,2019,NoManufacturer,NoModelFound,2900,USD,"Good - Used, Mechanically Sound",M,27.5 / 650B,170 mm,160 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3785835/
FULLY UPGRADED GT TIMBERLINE,,GT,NoModelFound,292,CAD,Excellent - Lightly Ridden,L,26,150 mm,0 mm (Hardtail),Aluminium,year,https://www.pinkbike.com/buysell/3705356/
2019 Felt Decree,2019,Felt,NoModelFound,2333,CAD,Excellent - Lightly Ridden,L,27.5 / 650B,150 mm,140 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3645117/
2016 Yeti SB6C 30th Anniversary Edition (Rare),2016,Yeti,NoModelFound,2500,USD,Excellent - Lightly Ridden,M,27.5 / 650B,160 mm,153 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3855350/
2016 Yeti 575 Large,2016,Yeti,NoModelFound,1000,USD,Excellent - Lightly Ridden,L,26,,,Aluminium,model,https://www.pinkbike.com/buysell/3719767/
2022 giant trance 27.5 S frame PRICE REDUCED,2022,Giant,NoModelFound,1300,USD,"Good - Used, Mechanically Sound",S,27.5 / 650B,150 mm,140 mm,Aluminium,model,https://www.pinkbike.com/buysell/3809508/
2022 Specialized Enduro,2022,Specialized,Enduro,4374,CAD,Excellent - Lightly Ridden,L,29,,,Carbon Fiber,front travel,https://www.pinkbike.com/buysell/3654331/
2022 Commensal Clash GX AXS L,2022,NoManufacturer,NoModelFound,1800,USD,Excellent - Lightly Ridden,L,27.5 / 650B,180 mm,170 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3853046/
2021 Giant SX Medium 29er,2021,Giant,NoModelFound,2442,CAD,Excellent - Lightly Ridden,M,29,170 mm,145 mm,Aluminium,model,https://www.pinkbike.com/buysell/3845538/
2022 Specialized S3 Stump SWORKS EVO,2022,Specialized,NoModelFound,8000,USD,Excellent - Lightly Ridden,M,29,160 mm,150 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3850828/
2022 Zerode Taniwha,2022,NoManufacturer,NoModelFound,4900,USD,Excellent - Lightly Ridden,L,27.5 / 650B,170 mm,160 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3797408/
2020 S-Works Enduro,2020,NoManufacturer,NoModelFound,3500,USD,"Good - Used, Mechanically Sound",S,29,170 mm,170 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3735206/
2023 Brand new custom Devinici Chainsaw,2023,NoManufacturer,NoModelFound,3645,CAD,Excellent - Lightly Ridden,L,29,170 mm,170 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3834075/
2023 Transition Relay M Carbon XX AXS transmission E-bike,2023,Transition,NoModelFound,7000,USD,"Good - Used, Mechanically Sound",M,29,160 mm,160 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3841785/
S-Works Enduro SL MD,,NoManufacturer,NoModelFound,2200,USD,"Good - Used, Mechanically Sound",17.5,26,160 mm,200 mm,Carbon Fiber,year,https://www.pinkbike.com/buysell/3841469/
2012 Specialized Enduro Comp Small,2012,Specialized,Enduro,1200,USD,"Good - Used, Mechanically Sound",S,26,160 mm,,Aluminium,rear travel,https://www.pinkbike.com/buysell/3841385/
2018 YETI SB6,2018,Yeti,NoModelFound,2900,USD,Excellent - Lightly Ridden,M,27.5 / 650B,160 mm,155 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3841254/
2022 Enduro S4 with optional Mullet setup,2022,NoManufacturer,NoModelFound,3300,USD,"Good - Used, Mechanically Sound",L,29,170 mm,170 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3759835/
2023 Forbidden Dreadnaught SLX Medium Mullet,2023,Forbidden,NoModelFound,3281,CAD,"Good - Used, Mechanically Sound",M,29,170 mm,155 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3838926/
2014 Giant Trance 27.5,2014,Giant,NoModelFound,1094,CAD,"Good - Used, Mechanically Sound",S,27.5 / 650B,160 mm,140 mm,Aluminium,model,https://www.pinkbike.com/buysell/3828880/
2019 specialized stumpjumper size SMALL,2019,Specialized,NoModelFound,2000,USD,Excellent - Lightly Ridden,S,27.5 / 650B,150 mm,150 mm,Aluminium,model,https://www.pinkbike.com/buysell/3707209/
2018 IBIS HD,2018,Ibis,NoModelFound,2500,USD,Excellent - Lightly Ridden,L,27.5 / 650B,160 mm,150 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3806964/
2018 Rocky mountain A50 size Medium,2018,Rocky Mountain,NoModelFound,2187,CAD,Excellent - Lightly Ridden,M,27.5 / 650B,160 mm,150 mm,Aluminium,model,https://www.pinkbike.com/buysell/3515389/
Cleanest Commencal CLASH,,Commencal,Clash,2700,USD,Excellent - Lightly Ridden,XL,27.5 / 650B,180 mm,170 mm,Aluminium,year,https://www.pinkbike.com/buysell/3740101/
30 miles Completely Custom Yeti Sb150 Axs,,Yeti,SB150,6000,USD,Excellent - Lightly Ridden,M,29,170 mm,150 mm,Carbon Fiber,year,https://www.pinkbike.com/buysell/3827663/
2021 Stumpjumper Evo Carbon Expert + Upgrades,2021,NoManufacturer,NoModelFound,4006,CAD,Excellent - Lightly Ridden,L,29,160 mm,150 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3796671/
2019 Specialised Stumpjumper Expert Carbon 27.5,2019,NoManufacturer,NoModelFound,1968,CAD,"Good - Used, Mechanically Sound",M,27.5 / 650B,150 mm,150 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3650088/
2022 Starling Twist V2.5 -Ohlins build,2022,NoManufacturer,NoModelFound,2617,CAD,New - Unridden/With Tags,M,29,160 mm,140 mm,Steel,manufacturer,https://www.pinkbike.com/buysell/3654088/
2021 Salsa Cassidy Carbon SLX,2021,Salsa,NoModelFound,2880,CAD,Excellent - Lightly Ridden,L,29,180 mm,170 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3780724/
2022 Custom Yeti 160e T3,2022,Yeti,160E Electric,14000,USD,Excellent - Lightly Ridden,L,29,170 mm,160 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3827021/
