Title,Year,Manufacturer,Model,USD Price,Original Currency,Condition,Frame Size,Wheel Size,Front Travel,Rear Travel,Material,Reason for Review,URL
2022 Commencal Clash Dream Build,2022,Commencal,Clash,4500,USD,Excellent - Lightly Ridden,M,27.5 / 650B,180 mm,190 mm,Aluminium,,https://www.pinkbike.com/buysell/3891905/
2020 Knolly Warden Carbon custom build UPDATED,2020,Knolly,Warden,3999,USD,Excellent - Lightly Ridden,XL,27.5 / 650B,160 mm,155 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3890015/
2024 Pivot Firebird Ride SLX/XT - Size Small,2024,Pivot,Firebird,5000,USD,Excellent - Lightly Ridden,S,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3912813/
2024 Santa Cruz Heckler SL Large,2024,Santa Cruz,Heckler,5600,USD,Excellent - Lightly Ridden,L,29,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3922467/
2018 Specialized Stumpjumper Carbon Comp,2018,Specialized,Stumpjumper,1100,USD,"Good - Used, Mechanically Sound",L,29,150 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3922382/
2024 Transition Spire SRAM XX SL Transmission,2024,Transition,Spire,6000,USD,Excellent - Lightly Ridden,L,29,180 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3918007/
2022 Trek Slash 9.8x XL,2022,Trek,Slash,2250,USD,"Good - Used, Mechanically Sound",XL,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3922246/
2018 Rocky Mountain Altitude,2018,Rocky Mountain,Altitude,1030,CAD,"Good - Used, Mechanically Sound",L,27.5 / 650B,160 mm,150 mm,Aluminium,,https://www.pinkbike.com/buysell/3917616/
2023 Deviate Claymore Large Custom Build,2023,Deviate,Claymore,4048,CAD,"Good - Used, Mechanically Sound",L,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3921251/
2019 Knolly Warden Carbon,2019,Knolly,Warden,1400,USD,"Good - Used, Mechanically Sound",L,27.5 / 650B,160 mm,155 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3886744/
2024 Revel Rail Medium,2024,Revel,Rail,3600,USD,Excellent - Lightly Ridden,M,29,160 mm,155 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3916580/
2022 Ibis Ripmo v2 LOTS OF UPGRADES,2022,Ibis,Ripmo,3312,CAD,Excellent - Lightly Ridden,XL,29,170 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3914860/
2018 Santa Cruz Nomad CC,2018,Santa Cruz,Nomad,3200,USD,Excellent - Lightly Ridden,M,27.5 / 650B,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3905505/
2024 Pivot Firebird (L)_Cosmic Brown Metallic,2024,Pivot,Firebird,8000,USD,Excellent - Lightly Ridden,L,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3922055/
2022 Forbidden Dreadnought,2022,Forbidden,Dreadnought,4500,USD,Excellent - Lightly Ridden,XL,29,170 mm,155 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3672818/
2022 IBIS MOJO HD5,2022,Ibis,Mojo,2944,CAD,Excellent - Lightly Ridden,M,27.5 / 650B,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3921970/
2024 Yeti SB165 C2 + Fox Factory Suspension (Large),2024,Yeti,SB165,4600,USD,Excellent - Lightly Ridden,L,27.5 / 650B,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3918486/
2024 Yeti SB 160 C2+ Fox Factory Upgrade,2024,Yeti,SB 160,4900,USD,Excellent - Lightly Ridden,L,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3919531/
2024 Yeti SB160 W/ Fox Factory Coil Upgrade,2024,Yeti,SB160,4700,USD,Excellent - Lightly Ridden,XL,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3919535/
2024 Yeti SB165 C2 + Fox Factory Suspension (Medium),2024,Yeti,SB165,4600,USD,Excellent - Lightly Ridden,M,29,170 mm,160 mm,Aluminium,,https://www.pinkbike.com/buysell/3920818/
2020 Transition Patrol size Medium,2020,Transition,Patrol,2700,USD,"Good - Used, Mechanically Sound",M,27.5 / 650B,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3888013/
2022 Santa Cruz Megatower Large Frame,2022,Santa Cruz,Megatower,4500,USD,Excellent - Lightly Ridden,L,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3890645/
2020 Yeti SB 150 XL custom ee wing axs carbon wheels,2020,Yeti,SB 150,3599,USD,Excellent - Lightly Ridden,XL,29,170 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3912377/
2023 Rocky Mountain Altitude C90 Rally,2023,Rocky Mountain,Altitude,4000,USD,Excellent - Lightly Ridden,L,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3896775/
2020 YT Capra 29 LTD  XXL  like new condition!!!,2020,YT,Capra,4000,USD,Excellent - Lightly Ridden,XXL,29,170 mm,170 mm,Aluminium,,https://www.pinkbike.com/buysell/3906236/
2025 Santa Cruz Megatower,2025,Santa Cruz,Megatower,4499,USD,New - Unridden/With Tags,L,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3843051/
2025 Santa Cruz Nomad,2025,Santa Cruz,Nomad,4699,USD,New - Unridden/With Tags,L,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3848883/
2023 Custom Scor 4060 LT Large,2023,Scor,4060 LT,6500,USD,Excellent - Lightly Ridden,L,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3920278/
2021 Yeti sb165 Turq,2021,Yeti,SB165,2450,USD,"Good - Used, Mechanically Sound",XL,29,180 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3920263/
2019 Santa Cruz Megatower C Upgraded parts,2019,Santa Cruz,Megatower,2700,USD,"Good - Used, Mechanically Sound",L,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3921417/
2024 Giant Reign 2 Extra Large,2024,Giant,Reign,1700,USD,"Good - Used, Mechanically Sound",XL,29,170 mm,160 mm,Aluminium,,https://www.pinkbike.com/buysell/3914592/
2024 Norco Sight A1 Large,2024,Norco,Sight,4275,USD,"Good - Used, Mechanically Sound",L,29,160 mm,150 mm,Aluminium,,https://www.pinkbike.com/buysell/3914611/
2024 Yeti SB160 C2 + Fox Factory Upgrade/Coil (Large),2024,Yeti,SB160,4400,USD,Excellent - Lightly Ridden,L,29,170 mm,160 mm,Aluminium,,https://www.pinkbike.com/buysell/3919053/
2018 YT Capra Carbon SRAM Eagle 12 TRP 180mm,2018,YT,Capra,2000,USD,Excellent - Lightly Ridden,XL,27.5 / 650B,180 mm,180 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3903348/
2018 Cannondale Jekyll,2018,Cannondale,Jekyll,1500,USD,"Good - Used, Mechanically Sound",L,27.5 / 650B,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3733931/
2024 Norco Sight A1 brand new frame and shock,2024,Norco,Sight,4300,USD,Excellent - Lightly Ridden,M,29,170 mm,150 mm,Aluminium,,https://www.pinkbike.com/buysell/3921264/
2021 Rocky Mountain Altitude Custom Large,2021,Rocky Mountain,Altitude,2800,USD,"Good - Used, Mechanically Sound",L,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3909818/
2023 Transition Spire,2023,Transition,Spire,3827,CAD,Excellent - Lightly Ridden,XL,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3907761/
2019 Kona process 153 cr dl,2019,Kona,Process 153,1200,USD,"Good - Used, Mechanically Sound",XL,27.5 / 650B,160 mm,153 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3918069/
2024 intense Tracer 29 custom pro,2024,Intense,Tracer,4100,USD,New - Unridden/With Tags,L,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3898849/
2024 Devinci Carbon Spartan- Fox Factory - MINT and LOADED,2024,Devinci,Spartan,3950,USD,Excellent - Lightly Ridden,L,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3912517/
2022 Ibis Ripmo V2 Carbon Everything Medium,2022,Ibis,Ripmo,3900,USD,Excellent - Lightly Ridden,M,29,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3909253/
2022 Yeti SB 140 Turq Custom build.,2022,Yeti,SB 140,5800,USD,Excellent - Lightly Ridden,M,27.5 / 650B,160 mm,140 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3920421/
2023 Norco range c1 custom,2023,Norco,Range,4700,USD,"Good - Used, Mechanically Sound",L,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3920260/
2020 Pivot Switchblade XT/XTR Carbon Wheels,2020,Pivot,Switchblade,4800,USD,"Good - Used, Mechanically Sound",L,29,160 mm,143 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3919878/
2023 Rocky Mountain Altitude,2023,Rocky Mountain,Altitude,2134,CAD,Excellent - Lightly Ridden,M,29,170 mm,160 mm,Aluminium,,https://www.pinkbike.com/buysell/3919360/
2018 Santa Cruz Hightower LT CC Fox Factory Reserve Wheels,2018,Santa Cruz,Hightower,3750,USD,Excellent - Lightly Ridden,M,29,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3915828/
"2022 Pivot, Firebird, Medium, Ride SLX/XT",2022,Pivot,Firebird,4300,USD,Excellent - Lightly Ridden,M,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3919255/
2023 NEW Specialized Status 160 Custom SZ 4 29/27.5,2023,Specialized,Status,2600,USD,New - Unridden/With Tags,L,29,170 mm,160 mm,Aluminium,,https://www.pinkbike.com/buysell/3909658/
2022 Pivot Switchblade (M),2022,Pivot,Switchblade,3800,USD,"Good - Used, Mechanically Sound",M,29,160 mm,143 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3888116/
2018 Evil The Wreckoning,2018,Evil,Wreckoning,1546,CAD,"Good - Used, Mechanically Sound",M,29,160 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3861360/
2022 NEW Norco VLT Sight C1 Ebike - M or L w/ 900 battery!,2022,Norco,Sight,6700,USD,New - Unridden/With Tags,L,29,160 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3596624/
2022 NEW Norco Sight VLT C2 full suspension Ebike - Large,2022,Norco,Sight,5000,USD,New - Unridden/With Tags,L,29,160 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3597420/
2021 NEW Scott Genius XX1 size XL - PRICE LOWERED,2021,Scott,Genius,5000,USD,New - Unridden/With Tags,XL,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3658119/
2022 NEW Kona Process Xdl - Large - BELOW COST and SICK!,2022,Kona,Process X,4500,USD,New - Unridden/With Tags,L,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3691841/
2022 NEW Scott Genius 900 Tuned AXS size Medium,2022,Scott,Genius,6100,USD,New - Unridden/With Tags,M,29,150 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3706510/
"2022 NEW Yeti SB165 T2 275"" wheel size LARGE",2022,Yeti,SB165,6500,USD,New - Unridden/With Tags,L,27.5 / 650B,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3706511/
2018 Specialized Enduro Carbon,2018,Specialized,Enduro,2250,USD,Excellent - Lightly Ridden,L,27.5 / 650B,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3754505/
2021 L Ibis Ripmo AF Custom Build - See parts list,2021,Ibis,Ripmo,2100,USD,"Good - Used, Mechanically Sound",L,29,160 mm,150 mm,Aluminium,,https://www.pinkbike.com/buysell/3750242/
2023 Cannondale Jekyll  ($ Lots of Upgrades $),2023,Cannondale,Jekyll,3300,USD,Excellent - Lightly Ridden,XL,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3859455/
2021 LARGE SANTA CRUZ BRONSON Carbon Kit-S with upgrades,2021,Santa Cruz,Bronson,2355,CAD,Excellent - Lightly Ridden,L,27.5 / 650B,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3902407/
2023 Transition Spire,2023,Transition,Spire,4000,USD,Excellent - Lightly Ridden,M,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3910285/
2021 Nukeproof Giga 290 XL,2021,Nukeproof,Giga,2400,USD,Excellent - Lightly Ridden,XL,29,180 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3911604/
2024 Nukeproof Mega Carbon 297 Factory SRAM XO AXS T-type,2024,Nukeproof,Mega,4750,USD,Excellent - Lightly Ridden,S,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3903971/
2024 Intense Tracer 27-9,2024,Intense,Tracer,3499,USD,New - Unridden/With Tags,M,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3636681/
2020 Yeti SB165 T2 - Small (priced to sell),2020,Yeti,SB165,2944,CAD,Excellent - Lightly Ridden,S,27.5 / 650B,180 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3874237/
2023 We Are One - Arrival - Large,2023,We Are One,Arrival,3950,USD,"Good - Used, Mechanically Sound",L,29,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3886963/
2020 Large Santa Cruz Bronson CS,2020,Santa Cruz,Bronson,2576,CAD,"Good - Used, Mechanically Sound",L,27.5 / 650B,170 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3874444/
2021 Rocky Mountain Altitude/Instinct Custom,2021,Rocky Mountain,Altitude,4975,USD,"Good - Used, Mechanically Sound",L,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3914928/
2019 Santa Cruz Bronson X01 RSV,2019,Santa Cruz,Bronson,3000,USD,"Good - Used, Mechanically Sound",L,27.5 / 650B,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3892347/
2017 Transition Scout,2017,Transition,Scout,2300,USD,Excellent - Lightly Ridden,L,27.5 / 650B,140 mm,130 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3761615/
"2018 Knolly Warden Carbon (Avalanche, XX1, Carbon Derby)",2018,Knolly,Warden,2995,USD,Excellent - Lightly Ridden,L,27.5 / 650B,160 mm,155 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3334223/
2021 scott ransom 920 size medium,2021,Scott,Ransom,1840,CAD,"Good - Used, Mechanically Sound",M,29,170 mm,170 mm,Aluminium,,https://www.pinkbike.com/buysell/3722679/
2019 Kona Process 153 CR/DL,2019,Kona,Process 153,2500,USD,Excellent - Lightly Ridden,M,29,160 mm,153 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3814210/
2020 Norco Sight A1 *New Build w/Options*,2020,Norco,Sight,2024,CAD,"Good - Used, Mechanically Sound",M,27.5 / 650B,170 mm,160 mm,Aluminium,,https://www.pinkbike.com/buysell/3886474/
2021 Pivot Switchblade Eagle XO AXS ..,2021,Pivot,Switchblade,3499,USD,Excellent - Lightly Ridden,L,29,160 mm,140 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3894156/
2020 Santa Cruz Hightower w/Cascade Link Zeb Ultimate,2020,Santa Cruz,Hightower,3125,USD,Excellent - Lightly Ridden,XL,29,160 mm,145 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3739457/
2021 **Price Drop** Banshee Titan V3 size Medium,2021,Banshee,Titan,2800,USD,"Good - Used, Mechanically Sound",M,29,170 mm,155 mm,Aluminium,,https://www.pinkbike.com/buysell/3886609/
2020 Rocky Mountain Slayer C90 With Nobl Carbon Rims,2020,Rocky Mountain,Slayer,1987,CAD,"Good - Used, Mechanically Sound",L,27.5 / 650B,180 mm,180 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3838539/
2020 Santa Cruz mega tower CC medium,2020,Santa Cruz,Mega tower,2900,USD,"Good - Used, Mechanically Sound",M,29,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3890282/
2022 Giant Reign Advanced Pro 29 1(BRAND NEW),2022,Giant,Reign,2944,CAD,New - Unridden/With Tags,L,29,170 mm,145 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3850915/
2023 Specialized Status 160 Shimano XT Build New! S5,2023,Specialized,Status,2502,CAD,New - Unridden/With Tags,XL,29,160 mm,160 mm,Aluminium,,https://www.pinkbike.com/buysell/3887700/
2023 Deviate Highlander 150 Brand New Custom XTR Build,2023,Deviate,Highlander,3459,CAD,New - Unridden/With Tags,XL,29,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3684630/
2023 Specialized Status 140 Shimano Build NEW! S4,2023,Specialized,Status,2355,CAD,New - Unridden/With Tags,L,29,140 mm,140 mm,Aluminium,,https://www.pinkbike.com/buysell/3865917/
2022 XL Cannondale Jekyll 1,2022,Cannondale,Jekyll,3200,USD,Excellent - Lightly Ridden,XL,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3904125/
2022 Norco Sight C1 - Factory (**NEW 2024 X2 SHOCK**),2022,Norco,Sight,3386,CAD,Excellent - Lightly Ridden,XL,29,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3824910/
2015 Cannondale Jekyll Team Carbon Med(w/extras!),2015,Cannondale,Jekyll,2000,USD,"Good - Used, Mechanically Sound",M,27.5 / 650B,160 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3832491/
2024 Cannondale Jekyll,2024,Cannondale,Jekyll,2500,USD,"Good - Used, Mechanically Sound",XL,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3913856/
2023 Orbea Rallon M-Team,2023,Orbea,Rallon,5300,USD,New - Unridden/With Tags,M,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3913426/
"2023 Propain Tyee 5 29"" and MX",2023,Propain,Tyee,2900,USD,Excellent - Lightly Ridden,M,29,170 mm,160 mm,Aluminium,,https://www.pinkbike.com/buysell/3917582/
2021 Specialized S-Works Enduro,2021,Specialized,Enduro,3200,USD,Excellent - Lightly Ridden,L,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3854285/
2017 Commencal Meta AM v4.2 Large,2017,Commencal,Meta AM,3000,USD,"Good - Used, Mechanically Sound",L,27.5 / 650B,170 mm,160 mm,Aluminium,,https://www.pinkbike.com/buysell/3675351/
2023 YT Capra Uncaged 10,2023,YT,Capra,1900,USD,Excellent - Lightly Ridden,XXL,29,180 mm,180 mm,Aluminium,,https://www.pinkbike.com/buysell/3911296/
2023 Norco range C3,2023,Norco,Range,3999,USD,Excellent - Lightly Ridden,M,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3818079/
2022 Transition Carbon Spire EXT/FOX Build w/ Angleset,2022,Transition,Spire,3643,CAD,Excellent - Lightly Ridden,L,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3909919/
2021 Guerrilla Gravity Smash S3/Large (Price Dropped),2021,Guerrilla Gravity,Smash,1950,USD,Excellent - Lightly Ridden,L,29,150 mm,145 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3660374/
2023 Niner WFO 9 RDO Custom 4 Star,2023,Niner,WFO 9 RDO,2800,USD,Excellent - Lightly Ridden,L,29,180 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3884156/
2023 Evil Wreckoning LS medium with carbon wheels,2023,Evil,Wreckoning,4122,CAD,Excellent - Lightly Ridden,M,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3837554/
2022 Banshee Rune Custom - Large,2022,Banshee,Rune,2723,CAD,"Good - Used, Mechanically Sound",L,27.5 / 650B,170 mm,160 mm,Aluminium,,https://www.pinkbike.com/buysell/3890362/
2023 Rocky Mountain Altitude C70 Coil - SUMMER Clearance,2023,Rocky Mountain,Altitude,4415,CAD,New - Unridden/With Tags,L,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3761725/
2023 Revel Rail,2023,Revel,Rail,5000,USD,Excellent - Lightly Ridden,M,29,170 mm,155 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3881523/
2023 *Mechanic Owned* Custom Norco Sight GX AXS,2023,Norco,Sight,4011,CAD,Excellent - Lightly Ridden,L,27.5 / 650B,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3758952/
2022 Yeti SB 165,2022,Yeti,SB 165,4500,USD,Excellent - Lightly Ridden,L,27.5 / 650B,180 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3371615/
2021 Yeti SB150 C1,2021,Yeti,SB150,2576,CAD,Excellent - Lightly Ridden,L,29,170 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3917237/
"2023 Chromag Rootdown TI - Md/Lg, XTR/XT, Fox160mm - 27.7lb",2023,Chromag,Rootdown,4700,USD,Excellent - Lightly Ridden,18,29,160 mm,0 mm (Hardtail),Titanium,,https://www.pinkbike.com/buysell/3843448/
2023 Norco Range C1 L custom,2023,Norco,Range,3899,USD,Excellent - Lightly Ridden,L,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3860835/
"2024 NEW Niner RIP 9 RDO, Fox Factory, Custom Build",2024,Niner,RIP 9 RDO,3150,USD,New - Unridden/With Tags,M,29,150 mm,140 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3837840/
2022 Transition Sentinel V2 Carbon / Lyrik Ultimate,2022,Transition,Sentinel,3700,USD,"Good - Used, Mechanically Sound",L,29,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3855415/
2023 Specialized Enduro Comp Medium Upgraded,2023,Specialized,Enduro,3300,USD,Excellent - Lightly Ridden,M,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3900277/
"2020 Rocky Mountain Slayer A50 (29"")",2020,Rocky Mountain,Slayer,2576,CAD,Excellent - Lightly Ridden,M,29,170 mm,170 mm,Aluminium,,https://www.pinkbike.com/buysell/3881860/
2020 Pivot Firebird Small Race build,2020,Pivot,Firebird,3000,USD,"Good - Used, Mechanically Sound",S,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3902720/
2022 YETI SB165 T3  AXS,2022,Yeti,SB165,13500,USD,Excellent - Lightly Ridden,S,27.5 / 650B,180 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3678770/
"2019 Black Santa Cruz Nomad 4 CC, Custom Build",2019,Santa Cruz,Nomad,2800,USD,"Good - Used, Mechanically Sound",L,27.5 / 650B,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3716563/
2021 Pivot Switchblade size large,2021,Pivot,Switchblade,4400,USD,Excellent - Lightly Ridden,L,29,160 mm,143 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3897420/
2022 Trek Slash Medium Large,2022,Trek,Slash,2950,USD,Excellent - Lightly Ridden,18.5,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3885041/
2014 COMMENCAL META AM (Custom/Deity/Hope/DT Swiss),2014,Commencal,Meta AM,1500,USD,Excellent - Lightly Ridden,S,27.5 / 650B,160 mm,150 mm,Aluminium,,https://www.pinkbike.com/buysell/3779778/
2021 Trek slash XL,2021,Trek,Slash,2208,CAD,"Good - Used, Mechanically Sound",XL,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3611583/
2022 Giant Reign Advanced Pro 29er XL,2022,Giant,Reign,3312,CAD,Excellent - Lightly Ridden,XL,29,170 mm,145 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3657200/
"2022 Scor 4060 LT size M custom, XO transmission build",2022,Scor,4060 LT,4999,USD,"Good - Used, Mechanically Sound",M,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3795259/
2022 Custom We Are One Arrival 152: medium,2022,We Are One,Arrival,4900,USD,"Good - Used, Mechanically Sound",L,29,170 mm,153 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3913996/
2021 Pivot Switchblade Pro XT/XTR Size XL,2021,Pivot,Switchblade,3312,CAD,Excellent - Lightly Ridden,XL,29,160 mm,143 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3607860/
2021 Scott Ransom 900 Tuned,2021,Scott,Ransom,3091,CAD,"Good - Used, Mechanically Sound",L,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3840935/
2022 Specialized Status,2022,Specialized,Status,2450,USD,"Good - Used, Mechanically Sound",M,29,160 mm,160 mm,Aluminium,,https://www.pinkbike.com/buysell/3894807/
2022 Transition Spire XT,2022,Transition,Spire,3300,USD,"Good - Used, Mechanically Sound",M,29,170 mm,170 mm,Aluminium,,https://www.pinkbike.com/buysell/3883154/
2021 Specialized Enduro Expert S3 with upgrades,2021,Specialized,Enduro,3300,USD,Excellent - Lightly Ridden,M,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3912403/
2023 Santa Cruz Megatower V2 AXS Custom / Carbon Wheels,2023,Santa Cruz,Megatower,4000,USD,Excellent - Lightly Ridden,XL,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3912497/
2024 Pivot Mach 6 Brunch Ride Air Mullet,2024,Pivot,Mach 6,4800,USD,Excellent - Lightly Ridden,M,29,160 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3909954/
2018 Intense Tracer 27.5 XL Carbon Custom Build,2018,Intense,Tracer,2500,USD,"Good - Used, Mechanically Sound",XL,27.5 / 650B,160 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3855150/
2021 Ibis Mojo HD5,2021,Ibis,Mojo,2700,USD,"Good - Used, Mechanically Sound",M,27.5 / 650B,170 mm,153 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3820867/
2019 Norco Sight - $1000+ spent on recent service,2019,Norco,Sight,2148,CAD,"Good - Used, Mechanically Sound",L,29,160 mm,130 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3603912/
2020 Specialized Enduro S-Works S3,2020,Specialized,Enduro,3950,USD,Excellent - Lightly Ridden,M,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3778715/
2018 Medium Giant Reign 1,2018,Giant,Reign,1398,CAD,"Good - Used, Mechanically Sound",M,27.5 / 650B,160 mm,160 mm,Aluminium,,https://www.pinkbike.com/buysell/3544729/
2019 Custom Scott Ransom 910: 38 Fork + Carbon Wheelset,2019,Scott,Ransom,3500,USD,"Good - Used, Mechanically Sound",L,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3702989/
2021 Pivot Switchblade Race XT,2021,Pivot,Switchblade,3700,USD,Excellent - Lightly Ridden,L,29,160 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3812542/
"2019 Santa Cruz Megatower C w/upgrades , 1 owner",2019,Santa Cruz,Megatower,3000,USD,Excellent - Lightly Ridden,XXL,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3913685/
2021 Transition Sentinel Custom-Price Drop,2021,Transition,Sentinel,4700,USD,Excellent - Lightly Ridden,L,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3895934/
