Title,Year,Manufacturer,Model,USD Price,Original Currency,Condition,Frame Size,Wheel Size,Front Travel,Rear Travel,Material,Reason for Review,URL
2021 Trek Procaliber XX1 AXS Custom build M/L,2021,Trek,NoModelFound,2500,USD,Excellent - Lightly Ridden,17.5,29,100 mm,0 mm (Hardtail),Carbon Fiber,model,https://www.pinkbike.com/buysell/3925226/
2024 Niner rkt rdo an swap wherls and reduce $,2024,Niner,NoModelFound,2700,USD,Excellent - Lightly Ridden,S,29,120 mm,100 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3912294/
2021 Litespeed Unicoi Titanium Softail,2021,Litespeed,NoModelFound,4650,USD,Excellent - Lightly Ridden,L,29,130 mm,80 mm,Titanium,model,https://www.pinkbike.com/buysell/3895747/
2022 Trek fuel ex 7 gen 6 size m,2022,Trek,Fuel EX,1700,USD,"Good - Used, Mechanically Sound",M,27.5 / 650B,150 mm,,Aluminium,rear travel,https://www.pinkbike.com/buysell/3920255/
2024 Team Marin 1,2024,Ari,NoModelFound,999,USD,New - Unridden/With Tags,M,29,120 mm,0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3874138/
2024 Team Marin 1,2024,Ari,NoModelFound,999,USD,New - Unridden/With Tags,XL,29,120 mm,0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3874143/
2023 Carbon XC 27.5 Small Race Bike,2023,NoManufacturer,NoModelFound,1175,USD,"Good - Used, Mechanically Sound",S,27.5 / 650B,140 mm,0 mm (Hardtail),Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3883255/
2024 Santa Cruz Highball CC XO AXS RSV XL Perfect,2024,Santa Cruz,NoModelFound,4900,USD,Excellent - Lightly Ridden,XL,29,100 mm,0 mm (Hardtail),Carbon Fiber,model,https://www.pinkbike.com/buysell/3911090/
2023 29er FULL Carbon XC MTB (21 lbs!) Custom colors!,2023,NoManufacturer,NoModelFound,2895,USD,New - Unridden/With Tags,19,29,100 mm,0 mm (Hardtail),Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3515992/
2021 Canyon Lux CF 7.0 - fast and fun!,2021,Canyon,NoModelFound,2890,USD,Excellent - Lightly Ridden,L,29,120 mm,110 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3922148/
2021 Scalpel High Mod 1 team Replica Med Upgrades Galore,2021,NoManufacturer,NoModelFound,4600,USD,Excellent - Lightly Ridden,M,29,100 mm,100 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3880428/
2019 Santa Cruz Cameleon - Carbon,2019,Santa Cruz,NoModelFound,2700,USD,Excellent - Lightly Ridden,S,29,120 mm,0 mm (Hardtail),Carbon Fiber,model,https://www.pinkbike.com/buysell/3850680/
2021 Scalpel Hi-MOD 1 Large XTR Team Replica,2021,NoManufacturer,NoModelFound,3900,USD,"Good - Used, Mechanically Sound",L,29,100 mm,100 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3439705/
2024 Salsa Rangefinder Deore 12 29″: Medium,2024,Salsa,NoModelFound,1399,USD,New - Unridden/With Tags,M,29,120 mm,0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3489118/
2024 Salsa Rangefinder Deore 12 29″: Large,2024,Salsa,NoModelFound,1399,USD,New - Unridden/With Tags,L,29,120 mm,0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3489119/
2022 Yeti 115,2022,Yeti,NoModelFound,4200,USD,Excellent - Lightly Ridden,XL,29,130 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3916128/
2022 Pivot Mach 4sl  pro XT,2022,Pivot,NoModelFound,4000,USD,Excellent - Lightly Ridden,S,29,120 mm,100 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3904894/
2015 Rocky Mountain 999sl rigid 15 pounds,2015,Rocky Mountain,NoModelFound,1104,CAD,Excellent - Lightly Ridden,S,29,0 mm (Rigid),0 mm (Hardtail),Carbon Fiber,model,https://www.pinkbike.com/buysell/3665764/
2024 Marin Team Marin 2,2024,Ari,NoModelFound,2125,USD,New - Unridden/With Tags,S,29,120 mm,0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3741597/
2024 Marin Team Marin 2,2024,Ari,NoModelFound,2125,USD,New - Unridden/With Tags,M,29,120 mm,0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3741605/
2017 Trek Superfly 6 XL,2017,Trek,NoModelFound,1104,CAD,"Good - Used, Mechanically Sound",XL,29,100 mm,0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3812079/
2019 S-works epic EVO,2019,NoManufacturer,NoModelFound,2800,USD,"Good - Used, Mechanically Sound",XL,29,120 mm,100 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3858333/
2019 Yeti SB100 C Series,2019,Yeti,NoModelFound,3680,CAD,Excellent - Lightly Ridden,M,29,120 mm,100 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3864994/
2021 Norco Relolver FS100 - Medium - XO1 AXS -  Price Cut,2021,Norco,NoModelFound,2750,USD,Excellent - Lightly Ridden,M,29,100 mm,100 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3912830/
2019 Santacruz high ball c M size(27.5) Carbon,2019,NoManufacturer,NoModelFound,2600,USD,Excellent - Lightly Ridden,M,27.5 / 650B,100 mm,0 mm (Hardtail),Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3846510/
2024 Salsa Rangefinder Deore 12 27.5+: Small,2024,Salsa,NoModelFound,1199,USD,New - Unridden/With Tags,S,29,120 mm,0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3489127/
2023 Trailcraft Cycles Timber 275 S / XS sized 25 pounds!,2023,NoManufacturer,NoModelFound,1799,USD,New - Unridden/With Tags,XS,27.5 / 650B,120 mm,0 mm (Hardtail),Aluminium,manufacturer,https://www.pinkbike.com/buysell/3547370/
2024 Trailcraft Cycles Timber 275 - small,2024,NoManufacturer,NoModelFound,1699,USD,New - Unridden/With Tags,S,27.5 / 650B,120 mm,0 mm (Hardtail),Aluminium,manufacturer,https://www.pinkbike.com/buysell/3809691/
2022 Mondraker Podium Size L,2022,Mondraker,NoModelFound,3500,USD,Excellent - Lightly Ridden,L,29,100 mm,0 mm (Hardtail),Carbon Fiber,model,https://www.pinkbike.com/buysell/3893820/
2021 Intense 951 XC XL all carbon 120mm/120mm Sweet!,2021,Intense,NoModelFound,1700,USD,"Good - Used, Mechanically Sound",XL,29,120 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3866731/
2022 Yeti SB115 T2,2022,Yeti,NoModelFound,3679,CAD,Excellent - Lightly Ridden,M,29,130 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3424965/
Specialized S-Works Epic Evo,,Specialized,Epic,6100,USD,Excellent - Lightly Ridden,M,29,130 mm,110 mm,Carbon Fiber,year,https://www.pinkbike.com/buysell/3631594/
2022 Scalpel HT XL New lower price.,2022,NoManufacturer,NoModelFound,1500,USD,Excellent - Lightly Ridden,XL,29,120 mm,0 mm (Hardtail),Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3695084/
2017 Haibike Sduro Nduro Bosch ebike,2017,Haibike,Nduro Electric,3200,USD,Excellent - Lightly Ridden,L,27.5 / 650B,160 mm,160 mm,Aluminium,model,https://www.pinkbike.com/buysell/3785542/
2024 Factor Lando Custom build *reduced price*,2024,NoManufacturer,NoModelFound,7200,USD,New - Unridden/With Tags,M,29,100 mm,0 mm (Hardtail),Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3910194/
Norco HT X01,,Norco,NoModelFound,957,CAD,Excellent - Lightly Ridden,18,27.5 / 650B,100 mm,0 mm (Hardtail),Carbon Fiber,year,https://www.pinkbike.com/buysell/3917985/
2023 TopFuel 9.8 (Gen 3) - brand new never ridden frame,2023,NoManufacturer,NoModelFound,3643,CAD,Excellent - Lightly Ridden,XL,29,130 mm,110 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3907624/
2024 Specialized S-Works World Cup,2024,Specialized,NoModelFound,8599,USD,Excellent - Lightly Ridden,M,29,110 mm,80 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3850603/
2020 SOMA Juice perfect for Ontario adventures *ON SALE*,2020,Ari,NoModelFound,1189,CAD,New - Unridden/With Tags,L,29,100 mm,0 mm (Hardtail),Chromoly,model,https://www.pinkbike.com/buysell/3165061/
"2021 LITESPEED Kitsuma 27.5"" lightest MTB in the shop",2021,Litespeed,NoModelFound,3238,CAD,Excellent - Lightly Ridden,M,27.5 / 650B,100 mm,0 mm (Hardtail),Titanium,model,https://www.pinkbike.com/buysell/3467074/
2018 KHS Prescott (Large) carbon dually of greatness,2018,KHS,NoModelFound,1766,CAD,"Good - Used, Mechanically Sound",L,29,100 mm,100 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3645240/
Coconio Cycles Single Speed,,NoManufacturer,NoModelFound,1800,USD,"Good - Used, Mechanically Sound",L,29,0 mm (Rigid),0 mm (Hardtail),Steel,year,https://www.pinkbike.com/buysell/3850450/
"2023 FACTOR LANDO XC - SRAM XX1, M - Crystal Green",2023,NoManufacturer,NoModelFound,6256,CAD,New - Unridden/With Tags,M,29,120 mm,190 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3748057/
"2023 CARVER GNARVESTER 29""x 2.8"" XC TI BIKE 24.5 LBS!!!",2023,NoManufacturer,NoModelFound,4000,USD,Excellent - Lightly Ridden,M,29,100 mm,0 mm (Hardtail),Titanium,manufacturer,https://www.pinkbike.com/buysell/3908506/
"2023 Neuhaus Metalworks Hummingbird 29er with AXS, M+",2023,NoManufacturer,NoModelFound,4000,USD,Excellent - Lightly Ridden,M,29,120 mm,0 mm (Hardtail),Steel,manufacturer,https://www.pinkbike.com/buysell/3666898/
2022 Santacruz Blur CC XO AXS RSV - Large,2022,NoManufacturer,NoModelFound,4416,CAD,Excellent - Lightly Ridden,L,29,100 mm,100 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3775637/
2016 Trek Stache 5,2016,Trek,NoModelFound,1454,CAD,Excellent - Lightly Ridden,17.5,29,120 mm,0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3452990/
2015 KHS Team 29 carbon fiber full suspension,2015,KHS,NoModelFound,1550,USD,Excellent - Lightly Ridden,M,29,100 mm,100 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3840107/
2019 Haibike Nduro 180/180 XL,2019,Haibike,Nduro Electric,2799,USD,Excellent - Lightly Ridden,XL,27.5 / 650B,180 mm,180 mm,Aluminium,model,https://www.pinkbike.com/buysell/3508518/
2017 Diamondback Sync’r Pro,2017,Diamondback,NoModelFound,900,USD,Excellent - Lightly Ridden,M,27.5 / 650B,130 mm,0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3432141/
"2011 BREEZER Thunder Comp, Small Frame, Hardtail, Fox shock",2011,NoManufacturer,NoModelFound,495,USD,Excellent - Lightly Ridden,S,26,100 mm,0 mm (Hardtail),Aluminium,manufacturer,https://www.pinkbike.com/buysell/3908928/
2023 Orbea Alma M51 medium,2023,Orbea,NoModelFound,1650,USD,Excellent - Lightly Ridden,M,29,100 mm,0 mm (Hardtail),Carbon Fiber,model,https://www.pinkbike.com/buysell/3913412/
2023 Trek Procaliber; Size Large: Bikepacking Beast,2023,Trek,NoModelFound,4000,USD,Excellent - Lightly Ridden,L,29,120 mm,0 mm (Hardtail),Carbon Fiber,model,https://www.pinkbike.com/buysell/3730005/
2014 S Works Epic FSR XC Race Bike,2014,NoManufacturer,NoModelFound,2900,USD,"Good - Used, Mechanically Sound",M,29,100 mm,100 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3730406/
2021 S WORKS EPIC M,2021,NoManufacturer,NoModelFound,5980,USD,Excellent - Lightly Ridden,M,29,100 mm,100 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3737660/
"2023 Cobalt Full Suspension MTB-GX Eagle, Rockshox, Med",2023,NoManufacturer,NoModelFound,2399,USD,New - Unridden/With Tags,M,29,120 mm,100 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3869981/
2018 Niner RKT - 5 star build - medium,2018,Niner,NoModelFound,2000,USD,"Good - Used, Mechanically Sound",M,29,100 mm,100 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3917832/
2020 Moots Mooto X RSL,2020,NoManufacturer,NoModelFound,8500,USD,Excellent - Lightly Ridden,M,29,100 mm,0 mm (Hardtail),Titanium,manufacturer,https://www.pinkbike.com/buysell/3893446/
2020 Yeti SB 100 T3,2020,Yeti,NoModelFound,3400,USD,Excellent - Lightly Ridden,L,29,120 mm,100 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3916101/
2022 Epic Expert - With Upgrades and Lightly Used (medium),2022,NoManufacturer,NoModelFound,3900,USD,"Good - Used, Mechanically Sound",M,29,100 mm,100 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3911143/
2019 Trek EX 8 Medium Frame Excellent Shape,2019,Trek,NoModelFound,1833,CAD,Excellent - Lightly Ridden,M,27.5 / 650B,140 mm,130 mm,Aluminium,model,https://www.pinkbike.com/buysell/3864762/
New Motobecane Fly SL 29 SRAM Small,,Motobecane,NoModelFound,1149,USD,New - Unridden/With Tags,S,29,120 mm,0 mm (Hardtail),Aluminium,year,https://www.pinkbike.com/buysell/3779522/
New Build GT Helion Carbon XT Small FS,,GT,NoModelFound,1959,USD,New - Unridden/With Tags,S,27.5 / 650B,120 mm,110 mm,Carbon Fiber,year,https://www.pinkbike.com/buysell/3813000/
New Build Scott Scale Carbon 700 RC XT 12-Speed,,Scott,Scale,1559,USD,New - Unridden/With Tags,XL,29,100 mm,0 mm (Hardtail),Carbon Fiber,year,https://www.pinkbike.com/buysell/3813030/
2021 Santa Cruz Juliana Furtado,2021,Juliana,NoModelFound,3400,USD,Excellent - Lightly Ridden,M,27.5 / 650B,140 mm,130 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3915178/
2010 FS: Gary Fisher Full Carbon Superfly SS XL,2010,Gary Fisher,NoModelFound,1500,USD,Excellent - Lightly Ridden,XL,29,100 mm,0 mm (Hardtail),Carbon Fiber,model,https://www.pinkbike.com/buysell/3914964/
2021 Sniper T Pro,2021,NoManufacturer,NoModelFound,6800,USD,Excellent - Lightly Ridden,M,29,120 mm,120 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3807420/
2023 Pristine Small Factor Lando XC,2023,NoManufacturer,NoModelFound,5000,USD,Excellent - Lightly Ridden,S,29,110 mm,110 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3898396/
Foundry Tomahawk Hardtail carbon frame,,NoManufacturer,NoModelFound,883,CAD,Excellent - Lightly Ridden,M,27.5 / 650B,110 mm,0 mm (Hardtail),Carbon Fiber,year,https://www.pinkbike.com/buysell/3851609/
2021 SB130 size M T2 build,2021,NoManufacturer,NoModelFound,4400,USD,"Good - Used, Mechanically Sound",M,29,140 mm,130 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3912146/
2021 Niner RKT 9 RDO 3.5 Star with upgrades,2021,Niner,NoModelFound,2900,USD,Excellent - Lightly Ridden,L,29,120 mm,100 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3762637/
"2020 Pivot Mach 4 SL XTR LIveValve XTR, Power Mtr, 24lbs!",2020,Pivot,NoModelFound,4500,USD,Excellent - Lightly Ridden,L,29,120 mm,100 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3734029/
2020 Mach 4 SL / Team XTR,2020,NoManufacturer,NoModelFound,2870,CAD,"Good - Used, Mechanically Sound",57cm,29,120 mm,100 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3908029/
2018 PRICE DROP!! Breezer  single speed Small 43cm/17 inch,2018,NoManufacturer,NoModelFound,575,USD,Excellent - Lightly Ridden,43cm,29,100 mm,0 mm (Hardtail),Aluminium,manufacturer,https://www.pinkbike.com/buysell/3780313/
"2021 Specialized Stump Jumper S4 Alloy, Large Frame",2021,Specialized,NoModelFound,1619,CAD,Excellent - Lightly Ridden,L,29,140 mm,130 mm,,model,https://www.pinkbike.com/buysell/3907329/
2018 Custom built SS,2018,NoManufacturer,NoModelFound,800,USD,Excellent - Lightly Ridden,L,29,120 mm,0 mm (Hardtail),Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3722161/
Fat Chance Team Yo Eddy 2.1 large,,NoManufacturer,NoModelFound,4000,USD,Excellent - Lightly Ridden,L,27.5 / 650B,0 mm (Rigid),0 mm (Hardtail),Steel,year,https://www.pinkbike.com/buysell/3876946/
2020 Salsa Beargrease Fat Bike Carbon,2020,Salsa,NoModelFound,1975,USD,Excellent - Lightly Ridden,M,26,100 mm,0 mm (Hardtail),Carbon Fiber,model,https://www.pinkbike.com/buysell/3898522/
2022 Trek X-Caliber 8 M/L,2022,Trek,NoModelFound,950,USD,Excellent - Lightly Ridden,L,29,100 mm,0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3774790/
2017 Santa Cruz Highball Carbon,2017,Santa Cruz,NoModelFound,2950,USD,Excellent - Lightly Ridden,M,29,120 mm,0 mm (Hardtail),Carbon Fiber,model,https://www.pinkbike.com/buysell/3829164/
"2008 Gary Fisher Ferrous 29"" Hardtail - size 15.5"" (SM)",2008,Gary Fisher,NoModelFound,650,USD,"Good - Used, Mechanically Sound",15.5,29,80 mm,0 mm (Hardtail),Steel,model,https://www.pinkbike.com/buysell/3320806/
Rocky Mountain Instinct,,Rocky Mountain,Instinct,736,CAD,"Good - Used, Mechanically Sound",M,26,110 mm,100 mm,Aluminium,year,https://www.pinkbike.com/buysell/3895264/
2022 XL S-Works Epic - New in Box,2022,NoManufacturer,NoModelFound,7150,USD,New - Unridden/With Tags,XL,29,100 mm,100 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3868353/
"2021 FOR RENT - Yeti SB115 TURQ XX1 AXS, Carbon Wheels",2021,Yeti,NoModelFound,65,USD,Excellent - Lightly Ridden,M,29,130 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3697560/
2011 Niner SIR9 Large Single Speed,2011,Niner,NoModelFound,900,USD,"Good - Used, Mechanically Sound",L,29,120 mm,0 mm (Hardtail),Steel,model,https://www.pinkbike.com/buysell/3715442/
2023 Redline Monocog Medium,2023,NoManufacturer,NoModelFound,650,USD,New - Unridden/With Tags,M,29,0 mm (Rigid),0 mm (Hardtail),Steel,manufacturer,https://www.pinkbike.com/buysell/3891369/
"2016 Giant, Liv 2 Lust, Medium",2016,Giant,NoModelFound,1150,USD,Excellent - Lightly Ridden,M,27.5 / 650B,110 mm,100 mm,Aluminium,model,https://www.pinkbike.com/buysell/3793551/
2021 Specialized Levo Expert Carbon Dual Motor,2021,Specialized,NoModelFound,5590,USD,New - Unridden/With Tags,L,29,,,Carbon Fiber,model,https://www.pinkbike.com/buysell/3864915/
DEAN Titanium Newsboy Retrotec Cruiser MTB,,NoManufacturer,NoModelFound,6500,USD,Excellent - Lightly Ridden,58cm,29,0 mm (Rigid),0 mm (Hardtail),Titanium,year,https://www.pinkbike.com/buysell/3879964/
"2014 Ghost 24"" Trail Bike",2014,NoManufacturer,NoModelFound,110,CAD,"Good - Used, Mechanically Sound",S,24,80 mm,0 mm (Hardtail),Aluminium,manufacturer,https://www.pinkbike.com/buysell/3612642/
2023 Top Fuel 9.9 fully custom,2023,NoManufacturer,NoModelFound,7999,USD,Excellent - Lightly Ridden,XL,29,120 mm,120 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3860182/
2018 Santa Cruz Highball C,2018,Santa Cruz,NoModelFound,2000,USD,Excellent - Lightly Ridden,M,29,100 mm,0 mm (Hardtail),Carbon Fiber,model,https://www.pinkbike.com/buysell/3854315/
2019 Norco Threshold. Carbon Apex 1,2019,Norco,NoModelFound,1546,CAD,"Good - Used, Mechanically Sound",,700C,0 mm (Rigid),0 mm (Hardtail),Carbon Fiber,model,https://www.pinkbike.com/buysell/3723869/
2014 BMC fourstroke FS02 29 Small,2014,NoManufacturer,NoModelFound,1799,USD,Excellent - Lightly Ridden,S,29,120 mm,100 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3876619/
2023 BMC Twostroke 01 Two,2023,NoManufacturer,NoModelFound,2750,USD,Excellent - Lightly Ridden,XL,29,100 mm,0 mm (Hardtail),Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3865428/
2021 Intense Tazer Pro Large,2021,Intense,Tazer Electric,4500,USD,New - Unridden/With Tags,L,29,,,Carbon Fiber,model,https://www.pinkbike.com/buysell/3862726/
2023 Doppler Pro Jet Grey 54 - New,2023,NoManufacturer,NoModelFound,883,CAD,New - Unridden/With Tags,54cm,650C,,,Chromoly,manufacturer,https://www.pinkbike.com/buysell/3860212/
"COLLECTORS! 1991 Rocky Mountain Edge, First Full Susp",1991,Rocky Mountain,NoModelFound,368,CAD,"Good - Used, Mechanically Sound",L,26,,,Steel,model,https://www.pinkbike.com/buysell/3872234/
2015 Rocky Mtn Thunderbolt Di2 XTR,2015,NoManufacturer,NoModelFound,2500,USD,"Good - Used, Mechanically Sound",L,27.5 / 650B,120 mm,120 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3748023/
2023 Pivot Mach 4,2023,Pivot,NoModelFound,4000,USD,Excellent - Lightly Ridden,M,29,120 mm,100 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3782895/
2018 S-Works Epic Hardtail Carbon 29 Small Custom Complete,2018,NoManufacturer,NoModelFound,3800,USD,Excellent - Lightly Ridden,S,29,100 mm,0 mm (Hardtail),Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3861027/
2014 Scott Carbon Fiber,2014,Scott,NoModelFound,1900,USD,Excellent - Lightly Ridden,M,29,,,Carbon Fiber,model,https://www.pinkbike.com/buysell/3728220/
2012 Specialized Hardrock,2012,Specialized,NoModelFound,450,USD,"Good - Used, Mechanically Sound",15.5,26,,,Aluminium,model,https://www.pinkbike.com/buysell/3802171/
Cannondale Jekyll,,Cannondale,Jekyll,883,CAD,"Good - Used, Mechanically Sound",M,27.5 / 650B,160 mm,160 mm,Carbon Fiber,year,https://www.pinkbike.com/buysell/3858687/
2012 Santa Cruz Highball 29,2012,Santa Cruz,NoModelFound,1178,CAD,Excellent - Lightly Ridden,XL,29,,0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3722809/
Lapierre Tecnic FS 900,,NoManufacturer,NoModelFound,675,USD,"Good - Used, Mechanically Sound",XS,26,100 mm,100 mm,Aluminium,year,https://www.pinkbike.com/buysell/3722251/
2021 Yeti SB100 XL Enve XTR Fox Factory,2021,Yeti,NoModelFound,3900,USD,"Good - Used, Mechanically Sound",XL,29,120 mm,100 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3685750/
2005 2001 TREK STP 400 full carbon,2005,Trek,NoModelFound,200,USD,Poor - Needs Servicing,16,26,110 mm,80 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3826875/
2019 Niner Jet 9 Carbon,2019,Niner,NoModelFound,2750,USD,Excellent - Lightly Ridden,M,29,110 mm,110 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3715308/
2017 Giant XTC Advanced,2017,Giant,NoModelFound,1325,CAD,"Good - Used, Mechanically Sound",L,29,120 mm,0 mm (Hardtail),Carbon Fiber,model,https://www.pinkbike.com/buysell/3818938/
2017 Juliana Juno XC Small Frame Full Suspension,2017,Juliana,NoModelFound,2000,USD,Excellent - Lightly Ridden,15.5,26,130 mm,120 mm,Aluminium,model,https://www.pinkbike.com/buysell/3841019/
2015 Niner Ros 9 Plus,2015,Niner,NoModelFound,1500,USD,"Good - Used, Mechanically Sound",M,29,0 mm (Rigid),0 mm (Hardtail),Steel,model,https://www.pinkbike.com/buysell/3602830/
2023 Trek Supercailber 9.9 XX1 AXS Gen 1,2023,Trek,NoModelFound,5500,USD,Excellent - Lightly Ridden,XL,29,100 mm,80 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3845699/
2017 Santa Cruz Bronson Carbon large,2017,Santa Cruz,Bronson,3400,USD,Excellent - Lightly Ridden,L,27.5 / 650B,,,Carbon Fiber,front travel,https://www.pinkbike.com/buysell/3793195/
2012 Rumblefish Elite,2012,NoManufacturer,NoModelFound,1100,USD,"Good - Used, Mechanically Sound",XL,29,120 mm,120 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3621041/
2021 Trek X-Caliber 8 M/L Radioactive Redtrek & Black,2021,Trek,NoModelFound,880,USD,"Good - Used, Mechanically Sound",L,29,120 mm,0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3735723/
2015 Engin Hardtail,2015,NoManufacturer,NoModelFound,2500,USD,"Good - Used, Mechanically Sound",19.5,29,100 mm,0 mm (Hardtail),Titanium,manufacturer,https://www.pinkbike.com/buysell/3766641/
2012 Niner Air Nine Carbon 29er,2012,Niner,NoModelFound,1100,USD,"Good - Used, Mechanically Sound",XL,29,120 mm,0 mm (Hardtail),Carbon Fiber,model,https://www.pinkbike.com/buysell/3842598/
2021 Blaze Wulf 27.5 Titanium Hardtail,2021,NoManufacturer,NoModelFound,3999,USD,Excellent - Lightly Ridden,XL,27.5 / 650B,130 mm,0 mm (Hardtail),Titanium,manufacturer,https://www.pinkbike.com/buysell/3842014/
2023 Ritchey Ultra Steel 29er Trail bike XL Full XTR DVO,2023,NoManufacturer,NoModelFound,4100,USD,Excellent - Lightly Ridden,XL,29,130 mm,0 mm (Hardtail),Steel,manufacturer,https://www.pinkbike.com/buysell/3828664/
2017 Specialized Camber FSR Pro Carbon 29,2017,Specialized,NoModelFound,1840,CAD,"Good - Used, Mechanically Sound",L,29,120 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3832548/
2021 Custom BMC Two Stroke AL,2021,NoManufacturer,NoModelFound,2300,USD,Excellent - Lightly Ridden,S,29,100 mm,0 mm (Hardtail),Aluminium,manufacturer,https://www.pinkbike.com/buysell/3741761/
2017 RSD Big Chief 29+,2017,RSD,NoModelFound,1250,USD,Excellent - Lightly Ridden,19,29,160 mm,0 mm (Hardtail),Steel,model,https://www.pinkbike.com/buysell/3045178/
2023 Trek TopFuel 9.8,2023,Trek,NoModelFound,3643,CAD,Excellent - Lightly Ridden,M,29,110 mm,110 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3787219/
"2019 Cannondale Race bike, hardtail, light, fast",2019,Cannondale,NoModelFound,1500,USD,Excellent - Lightly Ridden,XL,29,100 mm,0 mm (Hardtail),Carbon Fiber,model,https://www.pinkbike.com/buysell/3196240/
2013 BMC FS02 Full Suspension Carbon,2013,NoManufacturer,NoModelFound,2000,USD,"Good - Used, Mechanically Sound",L,29,100 mm,100 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3797838/
2021 Scott contessa spark-full suspension medium,2021,Scott,Spark,2000,USD,Excellent - Lightly Ridden,M,29,120 mm,130 mm,,frame material,https://www.pinkbike.com/buysell/3583826/
2022 supercaliber 9.9 AXS,2022,NoManufacturer,NoModelFound,5900,USD,Excellent - Lightly Ridden,L,29,100 mm,80 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3717917/
2018 Custom built on Santa Cruz Highball C from,2018,Santa Cruz,NoModelFound,1600,USD,Excellent - Lightly Ridden,XL,27.5 / 650B,100 mm,0 mm (Hardtail),Carbon Fiber,model,https://www.pinkbike.com/buysell/3818339/
