Title,Year,Manufacturer,Model,USD Price,Original Currency,Condition,Frame Size,Wheel Size,Front Travel,Rear Travel,Material,Reason for Review,URL
2024 Jones 3D Ti space frame/ size medium,2024,NoManufacturer,NoModelFound,10200,USD,Excellent - Lightly Ridden,M,27.5 / 650B,0 mm (Rigid),0 mm (Hardtail),Titanium,manufacturer,https://www.pinkbike.com/buysell/3892391/
2023 Weareone Arrival,2023,NoManufacturer,NoModelFound,5800,USD,"Good - Used, Mechanically Sound",M,29,160 mm,140 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3897825/
2017 XL Intense Spider Carbon upgraded,2017,Intense,NoModelFound,1500,USD,"Good - Used, Mechanically Sound",XL,27.5 / 650B,150 mm,140 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3893840/
2016 Cannodanle Lefty habbit SI,2016,NoManufacturer,NoModelFound,1669,CAD,"Good - Used, Mechanically Sound",M,27.5 / 650B,130 mm,120 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3786114/
2022 Specialized Stumpjumper Pro S5 Stump Jumper,2022,Specialized,NoModelFound,3900,USD,Excellent - Lightly Ridden,XL,29,140 mm,130 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3891428/
2021 Specialized Stumpjumper Comp Alloy,2021,Specialized,NoModelFound,2187,CAD,Excellent - Lightly Ridden,XL,29,140 mm,130 mm,Aluminium,model,https://www.pinkbike.com/buysell/3896878/
2021 Fuel EX 9.9 X01 Gen 5,2021,NoManufacturer,NoModelFound,2916,CAD,"Good - Used, Mechanically Sound",19.5,29,150 mm,130 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3891242/
2020 Trailcraft Maxwell,2020,NoManufacturer,NoModelFound,2299,USD,Excellent - Lightly Ridden,S,27.5 / 650B,120 mm,120 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3887675/
2021 Specialized Stump Jumper Pro S5,2021,Specialized,NoModelFound,3500,USD,"Good - Used, Mechanically Sound",XL,29,140 mm,130 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3896453/
"2021 Nearly New Evil Following, Small. + Stem Tool!",2021,Evil,Following,3250,USD,Excellent - Lightly Ridden,S,29,130 mm,,Carbon Fiber,rear travel,https://www.pinkbike.com/buysell/3895807/
2022 Specialized Turbo Levo SL,2022,Specialized,Turbo Levo Electric,3999,USD,"Good - Used, Mechanically Sound",XL,29,150 mm,150 mm,Aluminium,model,https://www.pinkbike.com/buysell/3461216/
2020 Giant Trance Advance 3 Pro 29er,2020,Giant,NoModelFound,2500,USD,Excellent - Lightly Ridden,M,29,150 mm,135 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3893624/
2018 Specialized StumpJumper Full Suspension,2018,Specialized,NoModelFound,2100,USD,Excellent - Lightly Ridden,M,27.5 / 650B,140 mm,140 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3886459/
2018 Men's Stumpjumper ST Alloy 29 w/ Seat Drop,2018,NoManufacturer,NoModelFound,900,USD,Excellent - Lightly Ridden,XL,700C,130 mm,190 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3895078/
2020 29er Fuel Style Full Carbon Mountain Bike - 25lbs!,2020,NoManufacturer,NoModelFound,3695,USD,,M,29,140 mm,130 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/2936638/
2023 29er DCB XCT29 Full Carbon Trail Hardtail - 22lbs!,2023,NoManufacturer,NoModelFound,2650,USD,New - Unridden/With Tags,L,29,130 mm,0 mm (Hardtail),Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3064130/
2015 Yeti SB5c Turq,2015,Yeti,NoModelFound,1750,USD,"Good - Used, Mechanically Sound",XL,27.5 / 650B,140 mm,130 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3892710/
2023 Alchemy Arktos 135 - Large,2023,Alchemy,NoModelFound,3250,USD,Excellent - Lightly Ridden,L,29,150 mm,135 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3848777/
"Please Buy My Ibis Ripley LS v3 - M - I9, XX1, carbon!",,Ibis,NoModelFound,3150,USD,Excellent - Lightly Ridden,M,29,140 mm,120 mm,Carbon Fiber,year,https://www.pinkbike.com/buysell/3849910/
2020 Fully Loaded Ibis Ripley V4 Carbon XT Carbon Wheels,2020,Ibis,NoModelFound,3500,USD,Excellent - Lightly Ridden,L,29,130 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3893205/
2022 Specialized Stumpjumper S4,2022,Specialized,NoModelFound,3500,USD,"Good - Used, Mechanically Sound",L,29,140 mm,130 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3859022/
2019 Ibis Ripley,2019,Ibis,NoModelFound,2500,USD,Excellent - Lightly Ridden,19,,,,Carbon Fiber,model,https://www.pinkbike.com/buysell/3877436/
2023 Cotic FlareMax Gen 4,2023,NoManufacturer,NoModelFound,3250,USD,Excellent - Lightly Ridden,L,29,130 mm,120 mm,Steel,manufacturer,https://www.pinkbike.com/buysell/3893333/
2021 Tallboy XT S build- V4 large,2021,NoManufacturer,NoModelFound,3899,USD,Excellent - Lightly Ridden,L,29,140 mm,130 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3483679/
2022 Yeti SB140 TLR T2 Turq L,2022,Yeti,SB140,8250,USD,Excellent - Lightly Ridden,L,27.5 / 650B,160 mm,,Carbon Fiber,rear travel,https://www.pinkbike.com/buysell/3627819/
2023 Pivot Shuttle SL - Medium,2023,Pivot,Shuttle Electric,7000,USD,Excellent - Lightly Ridden,M,29,160 mm,135 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3570089/
2020 Carbon Remedy,2020,NoManufacturer,NoModelFound,2000,USD,"Good - Used, Mechanically Sound",L,27.5 / 650B,160 mm,150 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3556540/
2020 Guerilla Gravity Trail Pistol Smash Size 3,2020,NoManufacturer,NoModelFound,2950,USD,"Good - Used, Mechanically Sound",L,29,160 mm,120 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3866654/
2022 SPCZ STUMPJUMPER EVO S4 Mix wheel or 29r -custom-,2022,NoManufacturer,NoModelFound,2850,USD,New - Unridden/With Tags,L,29,160 mm,150 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3884266/
2021 Why Wayward XL V2,2021,NoManufacturer,NoModelFound,4000,USD,Excellent - Lightly Ridden,XL,29,130 mm,0 mm (Hardtail),Titanium,manufacturer,https://www.pinkbike.com/buysell/3663321/
2018 Carbon Trek Stache 9.8 Large 29+,2018,Trek,NoModelFound,2500,USD,Excellent - Lightly Ridden,L,29,140 mm,0 mm (Hardtail),Carbon Fiber,model,https://www.pinkbike.com/buysell/3865053/
2021 Ibis Ripley V4 XT build,2021,Ibis,NoModelFound,3500,USD,Excellent - Lightly Ridden,L,29,140 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3880275/
2022 Mondraker Raze R Carbon w/ mix new and used parts,2022,Mondraker,NoModelFound,4200,USD,Excellent - Lightly Ridden,L,29,150 mm,130 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3751890/
"2021 S-Works Stumpjumper S3 - ENVE, Fox Factory",2021,NoManufacturer,NoModelFound,4500,USD,Excellent - Lightly Ridden,M,29,150 mm,130 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3889474/
2018 Specialized Fuze (upgraded),2018,Specialized,NoModelFound,1312,CAD,Excellent - Lightly Ridden,M,27.5 / 650B,120 mm,0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3863982/
2020 Kona Process 134 CR DL,2020,Kona,NoModelFound,2300,USD,Excellent - Lightly Ridden,XL,29,140 mm,135 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3759427/
2024 Revel Tirade Custom Build,2024,Revel,NoModelFound,5900,USD,Excellent - Lightly Ridden,L,29,140 mm,0 mm (Hardtail),Titanium,model,https://www.pinkbike.com/buysell/3894184/
2023 Fuel EX 9.8 GX AXS Mulsanne Blue Gen 6 ML,2023,NoManufacturer,NoModelFound,4300,USD,Excellent - Lightly Ridden,18.5,29,140 mm,130 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3782340/
2017 Ibis Ripley V2 LS Custom Build,2017,Ibis,NoModelFound,2000,USD,"Good - Used, Mechanically Sound",L,29,130 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3868517/
2018 Specialized Stumpjumper *Custom*,2018,Specialized,NoModelFound,1932,CAD,Excellent - Lightly Ridden,M,27.5 / 650B,150 mm,150 mm,Aluminium,model,https://www.pinkbike.com/buysell/3705440/
2023 Pivot shuttle SL,2023,Pivot,Shuttle Electric,8500,USD,New - Unridden/With Tags,L,29,150 mm,130 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3646762/
"2024 Marin Rift Zone 29"" 2",2024,Ari,NoModelFound,2199,USD,New - Unridden/With Tags,S,29,140 mm,130 mm,Aluminium,model,https://www.pinkbike.com/buysell/3506792/
"2024 Marin Rift Zone 29"" XR AXS",2024,Marin,NoModelFound,3749,USD,New - Unridden/With Tags,M,29,150 mm,130 mm,Aluminium,model,https://www.pinkbike.com/buysell/3750081/
2024 Transition TransAM (M),2024,Transition,NoModelFound,1700,USD,Excellent - Lightly Ridden,M,29,140 mm,0 mm (Hardtail),Steel,model,https://www.pinkbike.com/buysell/3873318/
2021 KHS 6600 (S) Enduro DEMO bike... save $2300!,2021,KHS,NoModelFound,2504,CAD,Excellent - Lightly Ridden,S,27.5 / 650B,150 mm,135 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3432905/
2022 Specialized Stumpjumper Fully Upgraded S2 - S-Works,2022,Specialized,NoModelFound,5150,USD,Excellent - Lightly Ridden,M,29,140 mm,130 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3853278/
2023 Transition Transam Large Custom build,2023,Transition,NoModelFound,2200,USD,New - Unridden/With Tags,L,29,150 mm,0 mm (Hardtail),Steel,model,https://www.pinkbike.com/buysell/3755274/
2022 Specialized Stumpjumper Pro S4 Upgraded + Serviced,2022,Specialized,NoModelFound,3750,USD,"Good - Used, Mechanically Sound",L,29,140 mm,130 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3891058/
2022 Specialized Stumpjumper S4,2022,Specialized,NoModelFound,3000,USD,"Good - Used, Mechanically Sound",L,29,140 mm,130 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3874447/
2018 Marin Hawk Hill 2,2018,Marin,NoModelFound,2500,USD,Excellent - Lightly Ridden,S,27.5 / 650B,140 mm,120 mm,Aluminium,model,https://www.pinkbike.com/buysell/3762729/
2021 Specialized StumpJumper Carbon Comp S6/XXL,2021,Specialized,NoModelFound,2300,USD,"Good - Used, Mechanically Sound",XXL,29,150 mm,130 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3889210/
2015 Niner RIP Niner RDO,2015,Niner,NoModelFound,1895,CAD,"Good - Used, Mechanically Sound",M,29,130 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3653098/
2021 Trance X Advanced Pro live valve custom build,2021,Liv,NoModelFound,3791,CAD,Excellent - Lightly Ridden,M,29,150 mm,135 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3717325/
2014 Kona Process 134a Large,2014,Kona,NoModelFound,875,CAD,Excellent - Lightly Ridden,L,27.5 / 650B,130 mm,120 mm,Aluminium,model,https://www.pinkbike.com/buysell/3850282/
2019 FRAMESET HOPE HB 130 MEDIUM,2019,NoManufacturer,NoModelFound,2500,USD,Excellent - Lightly Ridden,M,29,150 mm,130 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3424862/
2020 Ibis Ripmo,2020,Ibis,Ripmo,2875,USD,Excellent - Lightly Ridden,M,29,,,Carbon Fiber,front travel,https://www.pinkbike.com/buysell/3877196/
2020 Specialized Stump Jumper Alloy,2020,Specialized,NoModelFound,1422,CAD,Excellent - Lightly Ridden,M,27.5 / 650B,140 mm,130 mm,Aluminium,model,https://www.pinkbike.com/buysell/3657604/
2022 Pivot 429 large,2022,Pivot,NoModelFound,3600,USD,Excellent - Lightly Ridden,L,29,140 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3715425/
2021 Stumpjumper S-Works,2021,NoManufacturer,NoModelFound,4500,USD,"Good - Used, Mechanically Sound",M,29,140 mm,130 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3778219/
2021 Hightower CC X01,2021,NoManufacturer,NoModelFound,3500,USD,Excellent - Lightly Ridden,M,29,150 mm,145 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3751099/
2018 Ghost SLAMR X 5.9,2018,NoManufacturer,NoModelFound,1094,CAD,"Good - Used, Mechanically Sound",L,29,150 mm,145 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3708036/
2022 Stumpjumper Evo Comp UPDATED,2022,NoManufacturer,NoModelFound,2800,USD,Excellent - Lightly Ridden,L,29,160 mm,150 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3731795/
2017 Yeti SB5c Large,2017,Yeti,NoModelFound,1400,USD,"Good - Used, Mechanically Sound",L,27.5 / 650B,150 mm,130 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3883573/
2022 Top o line xtr 9.9 fuel 5th gen price drop 10 k bike,2022,NoManufacturer,NoModelFound,4250,USD,Excellent - Lightly Ridden,18.5,29,140 mm,130 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3613270/
2020 IBIS RIPLEY (The Ultimate Build),2020,Ibis,NoModelFound,2989,CAD,"Good - Used, Mechanically Sound",M,29,130 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3879980/
2017 Specialized Rhyme FSR Comp Carbon 650b,2017,Specialized,NoModelFound,1458,CAD,"Good - Used, Mechanically Sound",M,27.5 / 650B,150 mm,150 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3676749/
"2020 Giant Trance 2, XL",2020,Giant,NoModelFound,1604,CAD,Excellent - Lightly Ridden,XL,27.5 / 650B,150 mm,140 mm,Aluminium,model,https://www.pinkbike.com/buysell/3711697/
2023 Gaurilla Gravity Peadal Head,2023,NoManufacturer,NoModelFound,2000,USD,Excellent - Lightly Ridden,L,29,140 mm,0 mm (Hardtail),Steel,manufacturer,https://www.pinkbike.com/buysell/3750767/
2021 *Reduced* Custom Stumpjumper S-Works full carbon S5,2021,NoManufacturer,NoModelFound,3400,USD,Excellent - Lightly Ridden,XL,29,140 mm,130 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3877636/
2019 Ripmo XL Gen 1 with XX1 Gold,2019,NoManufacturer,NoModelFound,3250,USD,"Good - Used, Mechanically Sound",XL,29,160 mm,145 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3893127/
Cannondale Habit 4 Red Full suspension Medium,,Cannondale,Habit,1950,USD,New - Unridden/With Tags,M,29,140 mm,130 mm,Aluminium,year,https://www.pinkbike.com/buysell/3893133/
2019 Yeti Beti SB100 - Carbon Wheels,2019,Yeti,NoModelFound,2661,CAD,Excellent - Lightly Ridden,M,29,120 mm,100 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3852543/
2024 Specialized Stumpjumper Expert S4,2024,Specialized,NoModelFound,2900,USD,"Good - Used, Mechanically Sound",L,29,140 mm,130 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3888948/
2022 Specialized Levo S-Works Size S2 (Small),2022,Specialized,NoModelFound,11000,USD,Excellent - Lightly Ridden,S,29,150 mm,150 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3894239/
2022 Yeti SB115 Sz Large,2022,Yeti,NoModelFound,3100,USD,Excellent - Lightly Ridden,L,29,130 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3894038/
2022 Privateer 141 - Large - Price Drop,2022,NoManufacturer,NoModelFound,2600,USD,Excellent - Lightly Ridden,L,29,150 mm,140 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3748885/
2022 SCOR 4060 GX in Short Travel Ridden Twice!!,2022,Scor,NoModelFound,3500,USD,Excellent - Lightly Ridden,S,29,150 mm,140 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3820248/
2022 Niner RIP RDO Custom Build Size Medium,2022,Niner,NoModelFound,2000,USD,"Good - Used, Mechanically Sound",M,27.5 / 650B,160 mm,140 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3844207/
2018 Specialized S-Works Stumpjumper L,2018,Specialized,NoModelFound,3900,USD,"Good - Used, Mechanically Sound",L,29,130 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3892920/
2016 Cannondale Trigger Carbon Team size M,2016,Cannondale,NoModelFound,1800,USD,"Good - Used, Mechanically Sound",M,27.5 / 650B,140 mm,140 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3694786/
2023 Kona Honzo,2023,Kona,Honzo,948,CAD,New - Unridden/With Tags,M,,,0 mm (Hardtail),,wheel size,https://www.pinkbike.com/buysell/3892343/
2021 specialized stumpjumper comp,2021,Specialized,NoModelFound,2000,USD,"Good - Used, Mechanically Sound",XS,29,140 mm,130 mm,Aluminium,model,https://www.pinkbike.com/buysell/3758338/
2023 Bassi Coyote Prototype,2023,NoManufacturer,NoModelFound,2000,USD,Excellent - Lightly Ridden,L,27.5 / 650B,120 mm,0 mm (Hardtail),Steel,manufacturer,https://www.pinkbike.com/buysell/3746746/
2014 Specialized Stumpjumper Elite,2014,Specialized,NoModelFound,875,CAD,"Good - Used, Mechanically Sound",M,29,140 mm,120 mm,Aluminium,model,https://www.pinkbike.com/buysell/3734678/
2019 Stumpjumper Evo Pro Carbon S3 (L) -- PRICE REDUCED,2019,NoManufacturer,NoModelFound,2000,USD,"Good - Used, Mechanically Sound",L,29,160 mm,150 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3848133/
2022 Pivot Trail429 XT Large w/ Upgrades everywhere!,2022,Pivot,NoModelFound,3750,USD,Excellent - Lightly Ridden,L,29,130 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3808790/
2021 Polygon Vander T7,2021,Polygon,NoModelFound,1000,USD,Excellent - Lightly Ridden,XL,27.5 / 650B,130 mm,130 mm,Aluminium,model,https://www.pinkbike.com/buysell/3717504/
2022 Yeti SB115 T2 Medium,2022,Yeti,NoModelFound,4010,CAD,Excellent - Lightly Ridden,M,29,130 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3428731/
Stumpjumper - Full Custom Top-Shelf Build,,NoManufacturer,NoModelFound,3900,USD,Excellent - Lightly Ridden,S,29,140 mm,130 mm,Carbon Fiber,year,https://www.pinkbike.com/buysell/3876273/
2024 Santacruz 5010cc MX AXS Resrve Large,2024,NoManufacturer,NoModelFound,7000,USD,New - Unridden/With Tags,L,29,140 mm,130 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3794258/
2020 Specialized Stumpjumper Pro 29 Large,2020,Specialized,NoModelFound,5000,USD,"Good - Used, Mechanically Sound",L,29,150 mm,140 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3888422/
2018 Yeti sb  5.5 gx eagle large,2018,Yeti,NoModelFound,2333,CAD,"Good - Used, Mechanically Sound",L,29,160 mm,140 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3623924/
2020 Specialized Stump Jumper S-Werks Medium (budget build),2020,Specialized,NoModelFound,3000,USD,"Good - Used, Mechanically Sound",M,29,150 mm,140 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3858361/
"2023 YT Jeffsey Core 2 27.5""",2023,YT,NoModelFound,1950,USD,Excellent - Lightly Ridden,XL,27.5 / 650B,160 mm,150 mm,Aluminium,model,https://www.pinkbike.com/buysell/3859618/
2011 Devinci Dixon,2011,Devinci,NoModelFound,437,CAD,"Good - Used, Mechanically Sound",M,26,150 mm,140 mm,Aluminium,model,https://www.pinkbike.com/buysell/3492307/
2020 SantaCruz 5010,2020,NoManufacturer,NoModelFound,3500,USD,"Good - Used, Mechanically Sound",L,27.5 / 650B,140 mm,130 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3881543/
"2016 S-Works Camber, small, 650B",2016,NoManufacturer,NoModelFound,2600,USD,Excellent - Lightly Ridden,S,27.5 / 650B,120 mm,120 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3861338/
2018 Focus Jam Elite 29er Large,2018,NoManufacturer,NoModelFound,1200,USD,"Good - Used, Mechanically Sound",L,29,130 mm,130 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3700175/
2022 XL Yeti SB115 Turq XX1 AXS W/ Carbon Wheels,2022,Yeti,NoModelFound,4200,USD,Excellent - Lightly Ridden,XL,29,140 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3811593/
2023 Specialized S5 Stumpjumer,2023,Specialized,NoModelFound,3900,USD,Excellent - Lightly Ridden,,29,140 mm,130 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3760456/
2011 Specialized Stumpjumper Comp,2011,Specialized,NoModelFound,437,CAD,"Good - Used, Mechanically Sound",S,26,140 mm,135 mm,Aluminium,model,https://www.pinkbike.com/buysell/3739654/
2017 Haro Shift R5 LT,2017,Haro,Shift R5,850,USD,Poor - Needs Servicing,M,27.5 / 650B,140 mm,120 mm,,frame material,https://www.pinkbike.com/buysell/3689020/
2019 Yeti SB100 TURQ Series,2019,Yeti,NoModelFound,3400,USD,"Good - Used, Mechanically Sound",L,29,120 mm,100 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3848168/
2019 Santa Cruz Nomad 4 CC,2019,Santa Cruz,Nomad,2500,USD,"Good - Used, Mechanically Sound",M,26,,170 mm,Carbon Fiber,front travel,https://www.pinkbike.com/buysell/3886851/
2023 Esker Elkat | size Large | Like NEW,2023,NoManufacturer,NoModelFound,4500,USD,Excellent - Lightly Ridden,L,29,160 mm,150 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3885495/
2019 Santa Cruz HT carbon CC,2019,Santa Cruz,NoModelFound,5600,USD,Excellent - Lightly Ridden,M,29,160 mm,160 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3864896/
2021 Ibis Ripley Black XL,2021,Ibis,NoModelFound,4000,USD,Excellent - Lightly Ridden,XL,29,130 mm,190 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3736125/
2021 Zerode Katipo Deluxe Large,2021,NoManufacturer,NoModelFound,3800,USD,Excellent - Lightly Ridden,L,29,150 mm,160 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3885419/
2008 Intense 5.5 EVP size small,2008,Intense,NoModelFound,1422,CAD,Excellent - Lightly Ridden,S,26,140 mm,140 mm,Aluminium,model,https://www.pinkbike.com/buysell/3164112/
"2022 Medium Carbon Trail Bike (ICAN, unbranded)",2022,NoManufacturer,NoModelFound,2552,CAD,Excellent - Lightly Ridden,M,27.5 / 650B,140 mm,130 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3852116/
2022 NEW Rocky Mountain Blizzard Alloy 20,2022,Rocky Mountain,NoModelFound,947,CAD,New - Unridden/With Tags,M,26,0 mm (Rigid),0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3486679/
"2023 1x12 Eagle 29"" Gravity Comp Air Fork Hydr Brakes",2023,NoManufacturer,NoModelFound,1150,USD,New - Unridden/With Tags,M,29,130 mm,130 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3261407/
2016 Lapierre Zesty AM 527,2016,NoManufacturer,NoModelFound,999,USD,"Good - Used, Mechanically Sound",XL,27.5 / 650B,,,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3875945/
2016 Specialized Rhyme Comp Carbon (Upgraded),2016,Specialized,NoModelFound,1900,USD,Excellent - Lightly Ridden,S,27.5 / 650B,140 mm,140 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3883983/
2022 Why/Revel Cycles Wayward V 2 Size Large,2022,Revel,NoModelFound,4000,USD,Excellent - Lightly Ridden,L,29,120 mm,0 mm (Hardtail),Titanium,model,https://www.pinkbike.com/buysell/3882082/
2022 Julian,2022,NoManufacturer,NoModelFound,6000,USD,Excellent - Lightly Ridden,S,29,120 mm,120 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3875537/
2019 Niner Jet9 rdo size small like new,2019,Niner,NoModelFound,2600,USD,Excellent - Lightly Ridden,S,29,130 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3847371/
Privateer 141 [open to selling Frame only too],,NoManufacturer,NoModelFound,2200,USD,"Good - Used, Mechanically Sound",XL,29,160 mm,140 mm,Aluminium,year,https://www.pinkbike.com/buysell/3674425/
2019 Yeti Beti,2019,Yeti,NoModelFound,2405,CAD,Excellent - Lightly Ridden,S,27.5 / 650B,150 mm,130 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3586078/
Large Canyon Neuron CF 9 SL,,Canyon,Neuron,4000,USD,Excellent - Lightly Ridden,L,29,140 mm,100 mm,Carbon Fiber,year,https://www.pinkbike.com/buysell/3847662/
2018 BMC Trailfox 03 TWO,2018,NoManufacturer,NoModelFound,1250,USD,Excellent - Lightly Ridden,M,29,160 mm,150 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3881454/
2022 Specialized Stunt jumper evo pro carbon (s3),2022,Specialized,NoModelFound,4000,USD,Excellent - Lightly Ridden,18,29,,,Carbon Fiber,model,https://www.pinkbike.com/buysell/3878830/
2021 Specialized Turbo Levo,2021,Specialized,Turbo Levo Electric,4000,USD,Excellent - Lightly Ridden,XL,29,160 mm,160 mm,Aluminium,model,https://www.pinkbike.com/buysell/3856383/
2021 Devinci Marshall | Deore build,2021,Devinci,Marshall,1458,CAD,Excellent - Lightly Ridden,S,27.5 / 650B,140 mm,,Aluminium,rear travel,https://www.pinkbike.com/buysell/3877988/
2020 Ibis Ripley V4 - Blue - Like New with Upgrades,2020,Ibis,NoModelFound,4400,USD,Excellent - Lightly Ridden,L,29,130 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3676199/
2016 Giant Trance Advanced 2 size M,2016,Giant,NoModelFound,1021,CAD,"Good - Used, Mechanically Sound",M,27.5 / 650B,140 mm,140 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3818072/
"2018 Diamondback Atroz 3, Full Suspension, Size S + Parts",2018,Diamondback,NoModelFound,500,USD,"Good - Used, Mechanically Sound",S,27.5 / 650B,130 mm,100 mm,Aluminium,model,https://www.pinkbike.com/buysell/3747992/
2022 Yeti SB130 C series Lunchride XL Rhino,2022,Yeti,SB130,3500,USD,Excellent - Lightly Ridden,XL,29,,,Carbon Fiber,front travel,https://www.pinkbike.com/buysell/3877548/
2016 Salsa bucksaw large,2016,Salsa,NoModelFound,2575,USD,"Good - Used, Mechanically Sound",L,27.5 / 650B,120 mm,120 mm,Aluminium,model,https://www.pinkbike.com/buysell/3747200/
2021 Trailcraft Maxwell 275 Black,2021,NoManufacturer,NoModelFound,1490,USD,"Good - Used, Mechanically Sound",,27.5 / 650B,120 mm,120 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3853370/
2020 Trek Feul Ex 9.8 GX,2020,Trek,NoModelFound,2300,USD,Excellent - Lightly Ridden,M,29,140 mm,130 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3876720/
